section,window,condition_type,condition_value,horizon,metric,year,value,n,events_per_week,consistency_flag,years_consistent,pooled_n
A_cond_first15m_dir,1115_1130,first15m_dir,up,30m,up_fraction,2016,0.5263157894736842,133,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,30m,up_fraction,2017,0.5503875968992248,129,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,30m,up_fraction,2018,0.589041095890411,146,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,30m,up_fraction,2019,0.5071428571428571,140,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,30m,up_fraction,2020,0.5474452554744526,137,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,30m,up_fraction,2021,0.5328467153284672,137,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,30m,up_fraction,2022,0.5348837209302325,129,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,30m,up_fraction,2023,0.5,146,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,30m,up_fraction,2024,0.5634920634920635,126,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,30m,up_fraction,2025,0.5227272727272727,132,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,30m,up_fraction,2026,0.5254237288135594,59,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,mean_ret_pts,ALL,1.1758101983003266,1412,2.6051660516605164,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,median_ret_pts,ALL,3.169499999999971,1412,2.6051660516605164,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,mean_ret_atr,ALL,0.006170223415500639,1412,2.6051660516605164,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,median_ret_atr,ALL,0.026069195092119586,1412,2.6051660516605164,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,mfe_p25,ALL,6.389999999999873,1412,2.6051660516605164,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,mfe_p50,ALL,18.2549999999992,1412,2.6051660516605164,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,mfe_p75,ALL,41.237249999999676,1412,2.6051660516605164,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,mae_p25,ALL,4.6887499999998,1412,2.6051660516605164,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,mae_p50,ALL,17.10050000000001,1412,2.6051660516605164,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,mae_p75,ALL,40.837500000001455,1412,2.6051660516605164,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,ALL,0.556657223796034,1412,2.6051660516605164,True,10.0,1412.0
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,2016,0.5639097744360902,133,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,2017,0.5891472868217055,129,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,2018,0.5958904109589042,146,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,2019,0.4785714285714286,140,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,2020,0.5912408759124088,137,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,2021,0.5912408759124088,137,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,2022,0.5193798449612403,129,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,2023,0.5310344827586206,145,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,2024,0.5238095238095238,126,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,2025,0.5984848484848485,132,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,up,60m,up_fraction,2026,0.5172413793103449,58,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,mean_ret_pts,ALL,0.1109544728434795,1252,2.309963099630996,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,median_ret_pts,ALL,0.6320000000000618,1252,2.309963099630996,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,mean_ret_atr,ALL,-0.0009868077593040375,1252,2.309963099630996,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,median_ret_atr,ALL,0.00514002212528469,1252,2.309963099630996,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,mfe_p25,ALL,2.8374999999998636,1252,2.309963099630996,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,mfe_p50,ALL,10.340000000000146,1252,2.309963099630996,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,mfe_p75,ALL,24.727499999999054,1252,2.309963099630996,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,mae_p25,ALL,2.0294999999991887,1252,2.309963099630996,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,mae_p50,ALL,9.67699999999968,1252,2.309963099630996,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,mae_p75,ALL,25.620249999999032,1252,2.309963099630996,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,ALL,0.5167731629392971,1252,2.309963099630996,False,5.0,1252.0
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,2016,0.5,124,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,2017,0.5826771653543307,127,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,2018,0.46846846846846846,111,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,2019,0.49572649572649574,117,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,2020,0.49166666666666664,120,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,2021,0.49166666666666664,120,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,2022,0.578125,128,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,2023,0.5321100917431193,109,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,2024,0.5461538461538461,130,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,2025,0.45161290322580644,124,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,15m,up_fraction,2026,0.5714285714285714,42,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,mean_ret_pts,ALL,0.6257480000000003,1250,2.3062730627306274,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,median_ret_pts,ALL,0.44600000000036744,1250,2.3062730627306274,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,mean_ret_atr,ALL,0.0017620606864936314,1250,2.3062730627306274,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,median_ret_atr,ALL,0.003285959311100479,1250,2.3062730627306274,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,mfe_p25,ALL,3.999249999999847,1250,2.3062730627306274,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,mfe_p50,ALL,14.19399999999996,1250,2.3062730627306274,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,mfe_p75,ALL,32.98199999999997,1250,2.3062730627306274,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,mae_p25,ALL,3.8245000000010805,1250,2.3062730627306274,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,mae_p50,ALL,13.855000000000018,1250,2.3062730627306274,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,mae_p75,ALL,34.24974999999904,1250,2.3062730627306274,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,ALL,0.508,1250,2.3062730627306274,False,6.0,1250.0
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,2016,0.5040650406504065,123,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,2017,0.5826771653543307,127,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,2018,0.46846846846846846,111,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,2019,0.5128205128205128,117,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,2020,0.5,120,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,2021,0.4666666666666667,120,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,2022,0.5234375,128,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,2023,0.5596330275229358,109,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,2024,0.4846153846153846,130,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,2025,0.45528455284552843,123,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,30m,up_fraction,2026,0.5714285714285714,42,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,mean_ret_pts,ALL,-0.12229614767253015,1246,2.2988929889298895,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,median_ret_pts,ALL,1.2664999999997235,1246,2.2988929889298895,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,mean_ret_atr,ALL,0.0003197459626591281,1246,2.2988929889298895,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,median_ret_atr,ALL,0.00910088947640022,1246,2.2988929889298895,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,mfe_p25,ALL,6.563750000000255,1246,2.2988929889298895,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,mfe_p50,ALL,19.24900000000025,1246,2.2988929889298895,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,mfe_p75,ALL,43.43499999999949,1246,2.2988929889298895,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,mae_p25,ALL,6.0,1246,2.2988929889298895,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,mae_p50,ALL,20.025499999999738,1246,2.2988929889298895,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,mae_p75,ALL,47.84574999999904,1246,2.2988929889298895,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,ALL,0.5248796147672552,1246,2.2988929889298895,True,8.0,1246.0
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,2016,0.5284552845528455,123,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,2017,0.616,125,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,2018,0.40540540540540543,111,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,2019,0.47863247863247865,117,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,2020,0.5416666666666666,120,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,2021,0.525,120,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,2022,0.5078125,128,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,2023,0.5648148148148148,108,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,2024,0.4573643410852713,129,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,2025,0.6016260162601627,123,,,,
A_cond_first15m_dir,1115_1130,first15m_dir,down,60m,up_fraction,2026,0.5714285714285714,42,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,mean_ret_pts,ALL,0.15519047619039025,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,median_ret_pts,ALL,-1.5999999999994543,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,mean_ret_atr,ALL,-0.014977916893740255,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,median_ret_atr,ALL,-0.025942850631415867,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,mfe_p25,ALL,3.699999999999818,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,mfe_p50,ALL,16.813999999998487,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,mfe_p75,ALL,32.47999999999956,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,mae_p25,ALL,4.399999999999636,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,mae_p50,ALL,15.807999999999083,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,mae_p75,ALL,29.770000000000437,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,up_fraction,ALL,0.47619047619047616,21,0.03874538745387454,False,7.0,21.0
A_cond_or30_break,1000_1015,or30_break,break_up,15m,up_fraction,2016,0.0,1,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,up_fraction,2017,0.5,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,up_fraction,2018,0.0,1,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,up_fraction,2019,0.0,1,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,up_fraction,2020,0.3333333333333333,3,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,up_fraction,2021,1.0,3,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,up_fraction,2023,0.0,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,up_fraction,2024,0.5,4,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,15m,up_fraction,2026,0.75,4,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,mean_ret_pts,ALL,-0.6114285714289248,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,median_ret_pts,ALL,-4.283000000003085,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,mean_ret_atr,ALL,-0.020125062296399814,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,median_ret_atr,ALL,-0.028075830982769927,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,mfe_p25,ALL,4.020000000000437,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,mfe_p50,ALL,16.813999999998487,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,mfe_p75,ALL,39.3179999999993,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,mae_p25,ALL,4.399999999999636,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,mae_p50,ALL,23.829999999999927,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,mae_p75,ALL,47.68600000000151,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,up_fraction,ALL,0.42857142857142855,21,0.03874538745387454,False,7.0,21.0
A_cond_or30_break,1000_1015,or30_break,break_up,30m,up_fraction,2016,0.0,1,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,up_fraction,2017,0.5,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,up_fraction,2018,0.0,1,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,up_fraction,2019,0.0,1,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,up_fraction,2020,0.3333333333333333,3,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,up_fraction,2021,1.0,3,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,up_fraction,2023,0.0,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,up_fraction,2024,0.75,4,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,30m,up_fraction,2026,0.25,4,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,mean_ret_pts,ALL,1.5797619047616103,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,median_ret_pts,ALL,-3.837999999999738,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,mean_ret_atr,ALL,0.0026128511967257895,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,median_ret_atr,ALL,-0.023235017366154437,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,mfe_p25,ALL,6.211000000002969,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,mfe_p50,ALL,18.93000000000029,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,mfe_p75,ALL,45.0,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,mae_p25,ALL,9.212000000000444,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,mae_p50,ALL,29.334999999999127,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,mae_p75,ALL,55.4330000000009,21,0.03874538745387454,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,up_fraction,ALL,0.42857142857142855,21,0.03874538745387454,False,7.0,21.0
A_cond_or30_break,1000_1015,or30_break,break_up,60m,up_fraction,2016,0.0,1,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,up_fraction,2017,0.5,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,up_fraction,2018,1.0,1,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,up_fraction,2019,0.0,1,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,up_fraction,2020,0.3333333333333333,3,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,up_fraction,2021,1.0,3,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,up_fraction,2023,0.0,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,up_fraction,2024,0.5,4,,,,
A_cond_or30_break,1000_1015,or30_break,break_up,60m,up_fraction,2026,0.25,4,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,mean_ret_pts,ALL,-7.8926000000001295,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,median_ret_pts,ALL,-0.4140000000006694,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,mean_ret_atr,ALL,-0.032425584506846086,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,median_ret_atr,ALL,-0.0027929071499501945,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,mfe_p25,ALL,3.7764999999990323,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,mfe_p50,ALL,12.64200000000119,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,mfe_p75,ALL,21.453750000000127,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,mae_p25,ALL,1.011000000000422,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,mae_p50,ALL,25.9345000000003,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,mae_p75,ALL,47.94625000000133,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,up_fraction,ALL,0.3,10,0.01845018450184502,False,4.0,10.0
A_cond_or30_break,1000_1015,or30_break,break_down,15m,up_fraction,2016,0.5,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,up_fraction,2017,0.5,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,up_fraction,2022,0.0,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,15m,up_fraction,2025,0.25,4,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,mean_ret_pts,ALL,11.74220000000023,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,median_ret_pts,ALL,6.1574999999998,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,mean_ret_atr,ALL,0.05384555114593287,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,median_ret_atr,ALL,0.07470638537836868,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,mfe_p25,ALL,11.978749999998854,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,mfe_p50,ALL,21.778000000000247,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,mfe_p75,ALL,47.744499999999334,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,mae_p25,ALL,1.011000000000422,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,mae_p50,ALL,35.65149999999949,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,mae_p75,ALL,47.94625000000133,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,up_fraction,ALL,0.6,10,0.01845018450184502,False,1.0,10.0
A_cond_or30_break,1000_1015,or30_break,break_down,30m,up_fraction,2016,1.0,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,up_fraction,2017,0.5,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,up_fraction,2022,0.5,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,30m,up_fraction,2025,0.5,4,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,mean_ret_pts,ALL,-6.699999999999909,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,median_ret_pts,ALL,3.9314999999992324,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,mean_ret_atr,ALL,-0.0021718545317191,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,median_ret_atr,ALL,0.03565665566464324,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,mfe_p25,ALL,14.745749999999816,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,mfe_p50,ALL,31.317499999998745,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,mfe_p75,ALL,58.46475000000146,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,mae_p25,ALL,1.011000000000422,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,mae_p50,ALL,39.646000000000186,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,mae_p75,ALL,47.94625000000133,10,0.01845018450184502,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,up_fraction,ALL,0.7,10,0.01845018450184502,False,2.0,10.0
A_cond_or30_break,1000_1015,or30_break,break_down,60m,up_fraction,2016,1.0,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,up_fraction,2017,0.5,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,up_fraction,2022,0.5,2,,,,
A_cond_or30_break,1000_1015,or30_break,break_down,60m,up_fraction,2025,0.75,4,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,mean_ret_pts,ALL,0.10819280303030489,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,median_ret_pts,ALL,1.100500000000011,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,mean_ret_atr,ALL,-0.0010592997481647674,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,median_ret_atr,ALL,0.010234757802041545,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,mfe_p25,ALL,2.899999999999636,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,mfe_p50,ALL,12.72650000000067,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,mfe_p75,ALL,33.002500000000055,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,mae_p25,ALL,2.400750000000471,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,mae_p50,ALL,13.199499999999261,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,mae_p75,ALL,35.865499999999884,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,ALL,0.5253787878787879,2640,4.870848708487085,True,11.0,2640.0
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,2016,0.5058823529411764,255,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,2017,0.5335968379446641,253,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,2018,0.5450980392156862,255,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,2019,0.50390625,256,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,2020,0.5529411764705883,255,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,2021,0.5236220472440944,254,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,2022,0.50390625,256,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,2023,0.515748031496063,254,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,2024,0.549407114624506,253,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,2025,0.5238095238095238,252,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,15m,up_fraction,2026,0.5154639175257731,97,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,mean_ret_pts,ALL,0.10964999999999746,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,median_ret_pts,ALL,2.1849999999999454,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,mean_ret_atr,ALL,0.00026503360114687796,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,median_ret_atr,ALL,0.018311816252686665,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,mfe_p25,ALL,5.1400000000010095,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,mfe_p50,ALL,17.63000000000011,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,mfe_p75,ALL,44.0357499999991,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,mae_p25,ALL,4.424750000000131,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,mae_p50,ALL,17.956500000001142,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,mae_p75,ALL,46.37024999999903,2640,4.870848708487085,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,up_fraction,ALL,0.5382575757575757,2640,4.870848708487085,True,11.0,2640.0
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,up_fraction,2016,0.5176470588235295,255,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,up_fraction,2017,0.5296442687747036,253,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,up_fraction,2018,0.5764705882352941,255,,,,
A_cond_or30_break,1000_1015,or30_break,inside_or,30m,up_fraction,2019,0.57421875,256,,,,
