stream,base,tag,value,n_removed,n_remaining,before_pass_pct,after_pass_pct,before_bust_pct,after_bust_pct,before_exp_pct,after_exp_pct,before_pass_count,after_pass_count,before_eligible_starts,after_eligible_starts,before_funded_per_slot_year,after_funded_per_slot_year,delta_funded_per_slot_year,years_hold,years_eligible,auto_reject_denominator_artifact,raises_funded_per_slot_year,NOMINEE
kept_583,"6,$600",regime_gap_and_go_1000,True,56,527,8.0,7.9,4.2,3.0,87.8,89.1,42,37,525,470,1.0036,0.9787,-0.0249,4,6,False,False,False
kept_583,"6,$600",regime_gap_and_go_1000,unknown,12,571,8.0,8.1,4.2,4.2,87.8,87.7,42,42,525,520,1.0036,1.0136,0.01,6,6,False,True,True
kept_583,"6,$600",regime_gap_fill_1000,False,478,105,8.0,0.0,4.2,0.0,87.8,100.0,42,0,525,90,1.0036,0.0,-1.0036,1,6,False,False,False
kept_583,"6,$600",regime_gap_fill_1000,True,93,490,8.0,8.0,4.2,1.1,87.8,90.8,42,35,525,436,1.0036,0.9965,-0.0071,5,6,False,False,False
kept_583,"6,$600",regime_gap_fill_1000,unknown,12,571,8.0,8.1,4.2,4.2,87.8,87.7,42,42,525,520,1.0036,1.0136,0.01,6,6,False,True,True
kept_583,"6,$600",regime_trend_up_dev_1000,False,560,23,8.0,0.0,4.2,0.0,87.8,100.0,42,0,525,12,1.0036,0.0,-1.0036,1,6,False,False,False
kept_583,"6,$600",regime_trend_up_dev_1000,True,11,572,8.0,8.2,4.2,3.5,87.8,88.3,42,42,525,514,1.0036,1.0228,0.0192,5,6,False,True,True
kept_583,"6,$600",regime_trend_up_dev_1000,unknown,12,571,8.0,8.1,4.2,4.2,87.8,87.7,42,42,525,520,1.0036,1.0136,0.01,6,6,False,True,True
kept_583,"6,$600",regime_trend_dn_dev_1000,False,556,27,8.0,0.0,4.2,0.0,87.8,100.0,42,0,525,15,1.0036,0.0,-1.0036,1,6,False,False,False
kept_583,"6,$600",regime_trend_dn_dev_1000,True,15,568,8.0,6.1,4.2,4.1,87.8,89.8,42,31,525,511,1.0036,0.7553,-0.2483,3,6,False,False,False
kept_583,"6,$600",regime_trend_dn_dev_1000,unknown,12,571,8.0,8.1,4.2,4.2,87.8,87.7,42,42,525,520,1.0036,1.0136,0.01,6,6,False,True,True
kept_583,"6,$600",regime_range_dev_1000,False,404,179,8.0,0.0,4.2,0.0,87.8,100.0,42,0,525,153,1.0036,0.0,-1.0036,1,6,False,False,False
kept_583,"6,$600",regime_range_dev_1000,True,167,416,8.0,3.8,4.2,4.8,87.8,91.4,42,14,525,373,1.0036,0.4672,-0.5364,1,6,False,False,False
kept_583,"6,$600",regime_range_dev_1000,unknown,12,571,8.0,8.1,4.2,4.2,87.8,87.7,42,42,525,520,1.0036,1.0136,0.01,6,6,False,True,True
kept_583,"6,$600",regime_high_vol_1000,False,356,227,8.0,6.6,4.2,0.5,87.8,92.9,42,13,525,196,1.0036,0.8228,-0.1808,3,6,False,False,False
kept_583,"6,$600",regime_high_vol_1000,True,215,368,8.0,4.2,4.2,0.9,87.8,94.8,42,14,525,330,1.0036,0.5224,-0.4812,2,6,False,False,False
kept_583,"6,$600",regime_high_vol_1000,unknown,12,571,8.0,8.1,4.2,4.2,87.8,87.7,42,42,525,520,1.0036,1.0136,0.01,6,6,False,True,True
kept_583,"6,$600",regime_low_vol_1000,True,171,412,8.0,5.8,4.2,4.4,87.8,89.8,42,21,525,362,1.0036,0.7248,-0.2788,3,6,False,False,False
kept_583,"6,$600",regime_low_vol_1000,False,400,183,8.0,1.2,4.2,0.6,87.8,98.2,42,2,525,164,1.0036,0.1498,-0.8538,2,6,False,False,False
kept_583,"6,$600",regime_low_vol_1000,unknown,12,571,8.0,8.1,4.2,4.2,87.8,87.7,42,42,525,520,1.0036,1.0136,0.01,6,6,False,True,True
kept_583,"6,$600",regime_gap_fill_1030,False,440,143,8.0,0.0,4.2,0.0,87.8,100.0,42,0,525,123,1.0036,0.0,-1.0036,1,6,False,False,False
kept_583,"6,$600",regime_gap_fill_1030,True,131,452,8.0,6.7,4.2,0.7,87.8,92.6,42,27,525,403,1.0036,0.8293,-0.1743,3,6,False,False,False
kept_583,"6,$600",regime_gap_fill_1030,unknown,12,571,8.0,8.1,4.2,4.2,87.8,87.7,42,42,525,520,1.0036,1.0136,0.01,6,6,False,True,True
kept_583,"6,$600",compression_state,normal,68,515,8.0,4.9,4.2,2.4,87.8,92.7,42,23,525,466,1.0036,0.6131,-0.3905,2,6,False,False,False
kept_583,"6,$600",compression_state,unknown,380,203,8.0,0.0,4.2,0.0,87.8,100.0,42,0,525,197,1.0036,0.0,-1.0036,1,6,False,False,False
kept_583,"6,$600",compression_state,expanded,75,508,8.0,6.7,4.2,3.2,87.8,90.0,42,31,525,462,1.0036,0.8342,-0.1694,2,6,False,False,False
kept_583,"6,$600",compression_state,compressed,60,523,8.0,8.0,4.2,3.4,87.8,88.7,42,38,525,476,1.0036,0.9967,-0.0069,3,6,False,False,False
kept_583,"6,$600",trade_seq,first,530,53,8.0,0.0,4.2,0.0,87.8,100.0,42,0,525,52,1.0036,0.0,-1.0036,1,6,False,False,False
kept_583,"6,$600",trade_seq,second,52,531,8.0,7.3,4.2,2.9,87.8,89.8,42,38,525,518,1.0036,0.9167,-0.0869,4,6,False,False,False
kept_583,"6,$600",trade_seq,third_plus,1,582,8.0,8.0,4.2,4.2,87.8,87.8,42,42,525,525,1.0036,1.0036,0.0,6,6,False,False,False
kept_583,"6,$600",after_first_loss,n/a,530,53,8.0,0.0,4.2,0.0,87.8,100.0,42,0,525,52,1.0036,0.0,-1.0036,1,6,False,False,False
kept_583,"6,$600",after_first_loss,yes,31,552,8.0,7.3,4.2,3.3,87.8,89.4,42,38,525,520,1.0036,0.9139,-0.0897,4,6,False,False,False
kept_583,"6,$600",after_first_loss,no,22,561,8.0,8.4,4.2,3.8,87.8,87.8,42,44,525,523,1.0036,1.0551,0.0515,5,6,False,True,True
kept_583,"6,$600",month,6,45,538,8.0,7.2,4.2,4.5,87.8,88.2,42,35,525,484,1.0036,0.9056,-0.098,5,6,False,False,False
kept_583,"6,$600",month,7,46,537,8.0,7.9,4.2,4.0,87.8,88.1,42,38,525,481,1.0036,0.9916,-0.012,5,6,False,False,False
kept_583,"6,$600",month,8,58,525,8.0,8.1,4.2,4.0,87.8,87.9,42,38,525,470,1.0036,1.0155,0.0119,5,6,True,True,False
kept_583,"6,$600",month,9,55,528,8.0,8.8,4.2,4.6,87.8,86.6,42,42,525,476,1.0036,1.1104,0.1068,6,6,False,True,True
kept_583,"6,$600",month,10,42,541,8.0,8.6,4.2,4.5,87.8,86.8,42,42,525,486,1.0036,1.0868,0.0832,6,6,False,True,True
kept_583,"6,$600",month,11,35,548,8.0,7.5,4.2,3.8,87.8,88.7,42,37,525,494,1.0036,0.9374,-0.0662,5,6,False,False,False
kept_583,"6,$600",month,12,54,529,8.0,6.1,4.2,3.4,87.8,90.5,42,29,525,473,1.0036,0.763,-0.2406,5,6,False,False,False
kept_583,"6,$600",month,1,52,531,8.0,7.5,4.2,2.7,87.8,89.8,42,36,525,480,1.0036,0.9385,-0.0651,5,6,False,False,False
kept_583,"6,$600",month,2,48,535,8.0,6.6,4.2,3.3,87.8,90.1,42,32,525,484,1.0036,0.8252,-0.1784,3,6,False,False,False
kept_583,"6,$600",month,3,49,534,8.0,5.4,4.2,3.7,87.8,90.9,42,26,525,482,1.0036,0.6717,-0.3319,2,6,False,False,False
kept_583,"6,$600",month,4,48,535,8.0,7.9,4.2,3.3,87.8,88.8,42,38,525,481,1.0036,0.991,-0.0126,5,6,False,False,False
kept_583,"6,$600",month,5,51,532,8.0,7.1,4.2,4.2,87.8,88.8,42,34,525,480,1.0036,0.8867,-0.1169,5,6,False,False,False
kept_583,"6,$600",year,2021,70,513,8.0,9.1,4.2,3.5,87.8,87.5,42,42,525,463,1.0036,1.1393,0.1357,5,6,False,True,True
kept_583,"6,$600",year,2022,113,470,8.0,9.3,4.2,3.1,87.8,87.6,42,39,525,421,1.0036,1.1638,0.1602,5,6,True,True,False
kept_583,"6,$600",year,2023,118,465,8.0,9.9,4.2,5.3,87.8,84.8,42,41,525,415,1.0036,1.2494,0.2458,5,6,True,True,False
kept_583,"6,$600",year,2024,110,473,8.0,8.3,4.2,4.3,87.8,87.5,42,35,525,423,1.0036,1.0392,0.0356,5,6,True,True,False
kept_583,"6,$600",year,2025,118,465,8.0,5.3,4.2,5.3,87.8,89.4,42,22,525,415,1.0036,0.6624,-0.3412,5,6,False,False,False
kept_583,"6,$600",year,2026,54,529,8.0,4.8,4.2,3.4,87.8,91.8,42,23,525,475,1.0036,0.5997,-0.4039,4,6,False,False,False
