scope,feature,stamp,label,bin,is_hit,is_n,oos_hit,oos_n,monotone
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q3,Q3",0.6451612903225806,93,0.6,55,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q3,Q4",0.5066666666666667,75,0.5625,32,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q3,Q5",0.5087719298245614,57,0.5142857142857142,35,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q4,Q1",0.5076923076923077,65,0.5454545454545454,33,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q4,Q2",0.5285714285714286,70,0.4772727272727273,44,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q4,Q3",0.5733333333333334,75,0.6060606060606061,33,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q4,Q4",0.6309523809523809,84,0.6923076923076923,26,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q4,Q5",0.5625,64,0.56,50,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q5,Q1",0.5806451612903226,62,0.44,25,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q5,Q2",0.5094339622641509,53,0.7037037037037037,27,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q5,Q3",0.41509433962264153,53,0.47058823529411764,17,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q5,Q4",0.5569620253164557,79,0.5882352941176471,34,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L2_next60m_dir,"Q5,Q5",0.6216216216216216,111,0.52,50,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q1,Q1",0.4090909090909091,88,0.41025641025641024,39,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q1,Q2",0.3157894736842105,38,0.29411764705882354,17,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q1,Q3",0.35714285714285715,28,0.5625,16,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q1,Q4",0.55,20,0.5833333333333334,12,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q1,Q5",0.4117647058823529,34,0.3333333333333333,18,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q2,Q1",0.5714285714285714,35,0.4,15,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q2,Q2",0.4186046511627907,43,0.6153846153846154,13,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q2,Q3",0.28,25,0.8666666666666667,15,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q2,Q4",0.5151515151515151,33,0.16666666666666666,6,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q2,Q5",0.5806451612903226,31,0.5,14,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q3,Q1",0.4444444444444444,27,0.38461538461538464,26,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q3,Q2",0.4864864864864865,37,0.5,16,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q3,Q3",0.5172413793103449,29,0.36363636363636365,22,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q3,Q4",0.25925925925925924,27,0.3076923076923077,13,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q3,Q5",0.4074074074074074,27,0.45,20,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q4,Q1",0.5,44,0.42857142857142855,21,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q4,Q2",0.5,36,0.4444444444444444,18,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q4,Q3",0.3870967741935484,31,0.42857142857142855,14,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q4,Q4",0.5,30,0.5454545454545454,11,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q4,Q5",0.2857142857142857,28,0.5,24,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q5,Q1",0.574468085106383,47,0.4117647058823529,17,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q5,Q2",0.4642857142857143,28,0.6923076923076923,13,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q5,Q3",0.4,25,0.6,10,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q5,Q4",0.4117647058823529,34,0.46153846153846156,13,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L3_race_atr,"Q5,Q5",0.5454545454545454,66,0.5185185185185185,27,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q1,Q1",0.0,1,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q1,Q2",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q1,Q3",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q1,Q4",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q1,Q5",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q2,Q1",0.0,1,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q2,Q2",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q2,Q3",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q2,Q4",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q2,Q5",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q3,Q1",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q3,Q2",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q3,Q3",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q3,Q4",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q3,Q5",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q4,Q1",0.0,1,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q4,Q2",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q4,Q3",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q4,Q4",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q4,Q5",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q5,Q1",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q5,Q2",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q5,Q3",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q5,Q4",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L4_revert_vwap,"Q5,Q5",,0,,0,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q1,Q1",0.813953488372093,43,0.9411764705882353,17,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q1,Q2",0.7727272727272727,22,1.0,6,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q1,Q3",0.5,4,1.0,2,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q1,Q4",0.8,5,1.0,2,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q1,Q5",0.55,20,0.6666666666666666,6,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q2,Q1",0.75,16,0.7142857142857143,7,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q2,Q2",0.5,18,0.6666666666666666,6,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q2,Q3",0.4444444444444444,9,1.0,3,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q2,Q4",0.7272727272727273,11,0.0,1,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q2,Q5",0.8,20,1.0,4,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q3,Q1",0.7692307692307693,13,0.9090909090909091,11,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q3,Q2",0.5454545454545454,11,1.0,5,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q3,Q3",0.36363636363636365,11,0.375,8,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q3,Q4",0.5454545454545454,11,0.5,6,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q3,Q5",0.75,8,0.7777777777777778,9,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q4,Q1",0.8823529411764706,17,0.8888888888888888,9,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q4,Q2",0.8823529411764706,17,0.3333333333333333,6,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q4,Q3",0.45454545454545453,11,0.6666666666666666,6,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q4,Q4",0.5833333333333334,12,0.5,6,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q4,Q5",0.5454545454545454,11,0.6666666666666666,9,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q5,Q1",0.7857142857142857,14,0.8571428571428571,7,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q5,Q2",0.6,10,0.5,2,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q5,Q3",0.8,10,0.6,5,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q5,Q4",0.5454545454545454,11,0.5,2,
pair,first_15m_ret_atr__x__vwap_dist_atr,1030,L5_or30_cont,"Q5,Q5",1.0,28,1.0,13,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q1,Q1",0.4298245614035088,114,0.4222222222222222,90,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q1,Q2",0.3978494623655914,93,0.4666666666666667,15,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q1,Q3",0.4642857142857143,56,0.6,15,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q1,Q4",0.5555555555555556,45,0.3333333333333333,18,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q1,Q5",0.5098039215686274,51,0.5,46,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q2,Q1",0.5402298850574713,87,0.4489795918367347,49,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q2,Q2",0.6029411764705882,68,0.5263157894736842,19,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q2,Q3",0.6190476190476191,84,0.5,14,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q2,Q4",0.5294117647058824,68,0.5833333333333334,12,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q2,Q5",0.5686274509803921,51,0.6078431372549019,51,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q3,Q1",0.5370370370370371,54,0.4827586206896552,58,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q3,Q2",0.6103896103896104,77,0.5757575757575758,33,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q3,Q3",0.4827586206896552,87,0.5625,16,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q3,Q4",0.625,72,0.6,25,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q3,Q5",0.39705882352941174,68,0.589041095890411,73,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q4,Q1",0.515625,64,0.5192307692307693,52,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q4,Q2",0.3880597014925373,67,0.6785714285714286,28,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q4,Q3",0.515625,64,0.5333333333333333,15,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q4,Q4",0.5064935064935064,77,0.6818181818181818,22,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q4,Q5",0.5465116279069767,86,0.5797101449275363,69,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q5,Q1",0.55,40,0.5294117647058824,34,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q5,Q2",0.4339622641509434,53,0.6666666666666666,9,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q5,Q3",0.5223880597014925,67,0.8333333333333334,6,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q5,Q4",0.5729166666666666,96,0.5294117647058824,17,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L1_next30m_dir,"Q5,Q5",0.5392156862745098,102,0.4482758620689655,87,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q1,Q1",0.4732142857142857,112,0.47191011235955055,89,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q1,Q2",0.4782608695652174,92,0.5333333333333333,15,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q1,Q3",0.5535714285714286,56,0.5333333333333333,15,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q1,Q4",0.5333333333333333,45,0.3333333333333333,18,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q1,Q5",0.45098039215686275,51,0.43478260869565216,46,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q2,Q1",0.47126436781609193,87,0.5510204081632653,49,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q2,Q2",0.5294117647058824,68,0.47368421052631576,19,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q2,Q3",0.5952380952380952,84,0.42857142857142855,14,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q2,Q4",0.4411764705882353,68,0.5833333333333334,12,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q2,Q5",0.47058823529411764,51,0.6274509803921569,51,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q3,Q1",0.5740740740740741,54,0.43103448275862066,58,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q3,Q2",0.6493506493506493,77,0.59375,32,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q3,Q3",0.5287356321839081,87,0.4375,16,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q3,Q4",0.5774647887323944,71,0.52,25,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q3,Q5",0.5074626865671642,67,0.5753424657534246,73,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q4,Q1",0.515625,64,0.5384615384615384,52,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q4,Q2",0.4925373134328358,67,0.5357142857142857,28,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q4,Q3",0.6875,64,0.4666666666666667,15,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q4,Q4",0.5064935064935064,77,0.5454545454545454,22,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q4,Q5",0.6162790697674418,86,0.6231884057971014,69,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q5,Q1",0.575,40,0.5,34,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q5,Q2",0.49056603773584906,53,0.6666666666666666,9,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q5,Q3",0.5373134328358209,67,0.8333333333333334,6,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q5,Q4",0.5520833333333334,96,0.5882352941176471,17,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L2_next60m_dir,"Q5,Q5",0.5882352941176471,102,0.5287356321839081,87,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q1,Q1",0.36585365853658536,82,0.3584905660377358,53,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q1,Q2",0.39285714285714285,56,0.5454545454545454,11,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q1,Q3",0.4444444444444444,18,0.625,8,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q1,Q4",0.42857142857142855,21,0.16666666666666666,6,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q1,Q5",0.45161290322580644,31,0.5,24,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q2,Q1",0.5555555555555556,54,0.5357142857142857,28,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q2,Q2",0.34615384615384615,26,0.5,6,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q2,Q3",0.5862068965517241,29,0.6666666666666666,3,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q2,Q4",0.3333333333333333,36,1.0,5,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q2,Q5",0.5454545454545454,22,0.47619047619047616,21,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q3,Q1",0.43478260869565216,23,0.36363636363636365,33,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q3,Q2",0.5714285714285714,35,0.2,10,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q3,Q3",0.45454545454545453,33,0.5,6,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q3,Q4",0.3181818181818182,22,0.6153846153846154,13,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q3,Q5",0.3235294117647059,34,0.4,35,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q4,Q1",0.48717948717948717,39,0.32142857142857145,28,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q4,Q2",0.3548387096774194,31,0.6923076923076923,13,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q4,Q3",0.4074074074074074,27,0.5,6,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q4,Q4",0.358974358974359,39,0.4444444444444444,9,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q4,Q5",0.6060606060606061,33,0.5,32,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q5,Q1",0.5806451612903226,31,0.42857142857142855,21,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q5,Q2",0.47058823529411764,34,0.5,6,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q5,Q3",0.4230769230769231,26,1.0,2,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q5,Q4",0.5098039215686274,51,0.5,6,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L3_race_atr,"Q5,Q5",0.5,58,0.5555555555555556,45,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q1,Q1",0.0,1,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q1,Q2",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q1,Q3",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q1,Q4",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q1,Q5",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q2,Q1",0.0,1,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q2,Q2",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q2,Q3",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q2,Q4",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q2,Q5",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q3,Q1",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q3,Q2",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q3,Q3",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q3,Q4",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q3,Q5",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q4,Q1",0.0,1,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q4,Q2",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q4,Q3",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q4,Q4",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q4,Q5",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q5,Q1",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q5,Q2",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q5,Q3",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q5,Q4",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L4_revert_vwap,"Q5,Q5",,0,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q1,Q1",0.8421052631578947,38,0.9545454545454546,22,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q1,Q2",0.8,25,1.0,2,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q1,Q3",0.5,4,1.0,1,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q1,Q4",0.6,10,1.0,1,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q1,Q5",0.5294117647058824,17,0.7142857142857143,7,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q2,Q1",0.68,25,0.7692307692307693,13,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q2,Q2",0.8888888888888888,9,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q2,Q3",0.7142857142857143,7,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q2,Q4",0.5,16,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q2,Q5",0.6470588235294118,17,0.75,8,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q3,Q1",0.8333333333333334,12,0.8235294117647058,17,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q3,Q2",0.5384615384615384,13,0.5,2,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q3,Q3",0.5555555555555556,9,0.0,1,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q3,Q4",0.5,4,0.6666666666666666,3,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q3,Q5",0.5,16,0.6875,16,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q4,Q1",0.9411764705882353,17,1.0,9,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q4,Q2",0.8461538461538461,13,0.2857142857142857,7,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q4,Q3",0.5,8,0.0,1,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q4,Q4",0.35294117647058826,17,0.5,4,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q4,Q5",0.8461538461538461,13,0.6666666666666666,15,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q5,Q1",0.8571428571428571,14,0.875,8,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q5,Q2",0.625,8,0.0,1,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q5,Q3",0.8,5,,0,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q5,Q4",0.8421052631578947,19,1.0,3,
pair,first_15m_ret_atr__x__vwap_slope_6bar,1030,L5_or30_cont,"Q5,Q5",0.8148148148148148,27,0.8235294117647058,17,
pair,first_15m_ret_atr__x__gap_atr,1000,L1_next30m_dir,"Q1,Q1",0.5176470588235295,85,0.43478260869565216,46,
pair,first_15m_ret_atr__x__gap_atr,1000,L1_next30m_dir,"Q1,Q2",0.3968253968253968,63,0.5333333333333333,30,
