key,achievable,missing,fill_instant,exit_instant,hold_time_min,first_surface_poll,first_tail3_poll,staleness_min,freshness_passed,pushed_out_of_tail3,direction,backtest_R,r_1mtruth,win
2023-03-21T11:05:00-04:00,False,True,2023-03-21 11:05:00-04:00,2023-03-21 11:10:00-04:00,5.0,2023-03-21 11:30:00-04:00,2023-03-21 11:30:00-04:00,25.0,False,False,short,-0.025,,False
2023-03-22T09:40:00-04:00,True,False,2023-03-22 09:40:00-04:00,2023-03-22 09:40:00-04:00,0.0,2023-03-22 09:40:00-04:00,2023-03-22 09:40:00-04:00,0.0,True,False,long,1.478,,True
2023-03-22T10:05:00-04:00,True,False,2023-03-22 10:05:00-04:00,2023-03-22 10:25:00-04:00,20.0,2023-03-22 10:05:00-04:00,2023-03-22 10:05:00-04:00,0.0,True,False,long,1.489,,True
2023-03-24T09:50:00-04:00,True,False,2023-03-24 09:50:00-04:00,2023-03-24 11:10:00-04:00,80.0,2023-03-24 09:50:00-04:00,2023-03-24 09:50:00-04:00,0.0,True,False,short,1.494,,True
2023-03-27T10:15:00-04:00,True,False,2023-03-27 10:15:00-04:00,2023-03-27 10:15:00-04:00,0.0,2023-03-27 10:15:00-04:00,2023-03-27 10:15:00-04:00,0.0,True,False,long,1.483,,True
2023-04-03T09:50:00-04:00,False,True,2023-04-03 09:50:00-04:00,2023-04-03 10:50:00-04:00,60.0,2023-04-03 10:35:00-04:00,2023-04-03 10:35:00-04:00,45.0,False,False,long,-1.019,,False
2023-04-04T09:55:00-04:00,True,False,2023-04-04 09:55:00-04:00,2023-04-04 10:00:00-04:00,5.0,2023-04-04 09:55:00-04:00,2023-04-04 09:55:00-04:00,0.0,True,False,short,-0.045,,False
2023-04-06T10:20:00-04:00,False,True,2023-04-06 10:20:00-04:00,2023-04-06 12:00:00-04:00,100.0,2023-04-06 11:05:00-04:00,2023-04-06 11:05:00-04:00,45.0,False,False,long,1.496,,True
2023-04-12T10:10:00-04:00,True,False,2023-04-12 10:10:00-04:00,2023-04-12 14:05:00-04:00,235.0,2023-04-12 10:10:00-04:00,2023-04-12 10:10:00-04:00,0.0,True,False,short,0.867,,True
2023-04-14T10:05:00-04:00,True,False,2023-04-14 10:05:00-04:00,2023-04-14 10:30:00-04:00,25.0,2023-04-14 10:05:00-04:00,2023-04-14 10:05:00-04:00,0.0,True,False,long,-0.01,,False
2023-04-17T09:40:00-04:00,True,False,2023-04-17 09:40:00-04:00,2023-04-17 09:45:00-04:00,5.0,2023-04-17 09:40:00-04:00,2023-04-17 09:40:00-04:00,0.0,True,False,long,-0.024,,False
2023-04-19T09:50:00-04:00,True,False,2023-04-19 09:50:00-04:00,2023-04-19 10:40:00-04:00,50.0,2023-04-19 09:50:00-04:00,2023-04-19 09:50:00-04:00,0.0,True,False,long,1.491,,True
2023-04-20T10:35:00-04:00,True,False,2023-04-20 10:35:00-04:00,2023-04-20 11:05:00-04:00,30.0,2023-04-20 10:45:00-04:00,2023-04-20 10:45:00-04:00,10.0,True,False,long,-0.023,,False
2023-04-24T10:55:00-04:00,False,True,2023-04-24 10:55:00-04:00,2023-04-24 14:50:00-04:00,235.0,2023-04-24 11:35:00-04:00,2023-04-24 11:35:00-04:00,40.0,False,False,short,-0.295,,False
2023-04-25T09:45:00-04:00,True,False,2023-04-25 09:45:00-04:00,2023-04-25 09:45:00-04:00,0.0,2023-04-25 09:45:00-04:00,2023-04-25 09:45:00-04:00,0.0,True,False,long,-1.07,,False
2023-04-26T10:15:00-04:00,True,False,2023-04-26 10:15:00-04:00,2023-04-26 10:15:00-04:00,0.0,2023-04-26 10:15:00-04:00,2023-04-26 10:15:00-04:00,0.0,True,False,long,-1.087,,False
2023-04-28T10:55:00-04:00,True,False,2023-04-28 10:55:00-04:00,2023-04-28 10:55:00-04:00,0.0,2023-04-28 10:55:00-04:00,2023-04-28 10:55:00-04:00,0.0,True,False,long,1.492,,True
2023-04-28T11:10:00-04:00,True,False,2023-04-28 11:10:00-04:00,2023-04-28 12:05:00-04:00,55.0,2023-04-28 11:10:00-04:00,2023-04-28 11:10:00-04:00,0.0,True,False,short,-1.011,,False
2023-05-01T10:00:00-04:00,True,False,2023-05-01 10:00:00-04:00,2023-05-01 10:00:00-04:00,0.0,2023-05-01 10:00:00-04:00,2023-05-01 10:00:00-04:00,0.0,True,False,long,-1.257,,False
2023-05-01T11:10:00-04:00,True,False,2023-05-01 11:10:00-04:00,2023-05-01 11:15:00-04:00,5.0,2023-05-01 11:15:00-04:00,2023-05-01 11:15:00-04:00,5.0,True,False,long,-1.036,,False
2023-05-02T09:50:00-04:00,False,True,2023-05-02 09:50:00-04:00,2023-05-02 10:05:00-04:00,15.0,2023-05-02 10:30:00-04:00,2023-05-02 10:30:00-04:00,40.0,False,False,short,1.487,,True
2023-05-03T11:55:00-04:00,True,False,2023-05-03 11:55:00-04:00,2023-05-03 13:25:00-04:00,90.0,2023-05-03 11:55:00-04:00,2023-05-03 11:55:00-04:00,0.0,True,False,short,-0.024,,False
2023-05-04T11:45:00-04:00,True,False,2023-05-04 11:45:00-04:00,2023-05-04 15:40:00-04:00,235.0,2023-05-04 11:45:00-04:00,2023-05-04 11:45:00-04:00,0.0,True,False,long,0.513,,True
2023-05-09T10:05:00-04:00,True,False,2023-05-09 10:05:00-04:00,2023-05-09 11:10:00-04:00,65.0,2023-05-09 10:05:00-04:00,2023-05-09 10:05:00-04:00,0.0,True,False,long,-0.031,,False
2023-05-10T11:30:00-04:00,True,False,2023-05-10 11:30:00-04:00,2023-05-10 13:25:00-04:00,115.0,2023-05-10 11:30:00-04:00,2023-05-10 11:30:00-04:00,0.0,True,False,short,1.495,,True
2023-05-15T10:35:00-04:00,True,False,2023-05-15 10:35:00-04:00,2023-05-15 11:15:00-04:00,40.0,2023-05-15 10:40:00-04:00,2023-05-15 10:40:00-04:00,5.0,True,False,short,-1.021,,False
2023-05-16T10:10:00-04:00,True,False,2023-05-16 10:10:00-04:00,2023-05-16 10:30:00-04:00,20.0,2023-05-16 10:10:00-04:00,2023-05-16 10:10:00-04:00,0.0,True,False,long,1.493,,True
2023-05-17T10:45:00-04:00,True,False,2023-05-17 10:45:00-04:00,2023-05-17 11:00:00-04:00,15.0,2023-05-17 10:45:00-04:00,2023-05-17 10:45:00-04:00,0.0,True,False,short,-1.063,,False
2023-05-19T10:20:00-04:00,True,False,2023-05-19 10:20:00-04:00,2023-05-19 10:35:00-04:00,15.0,2023-05-19 10:20:00-04:00,2023-05-19 10:20:00-04:00,0.0,True,False,short,1.48,,True
2023-05-22T10:05:00-04:00,True,False,2023-05-22 10:05:00-04:00,2023-05-22 10:05:00-04:00,0.0,2023-05-22 10:05:00-04:00,2023-05-22 10:05:00-04:00,0.0,True,False,long,1.49,,True
2023-05-23T10:15:00-04:00,False,True,2023-05-23 10:15:00-04:00,2023-05-23 10:15:00-04:00,0.0,2023-05-23 10:50:00-04:00,2023-05-23 10:50:00-04:00,35.0,False,False,long,-1.095,,False
2023-05-25T10:00:00-04:00,False,True,2023-05-25 10:00:00-04:00,2023-05-25 11:10:00-04:00,70.0,2023-05-25 10:35:00-04:00,2023-05-25 10:35:00-04:00,35.0,False,False,short,-1.009,,False
2023-05-29T10:55:00-04:00,True,False,2023-05-29 10:55:00-04:00,2023-05-29 11:20:00-04:00,25.0,2023-05-29 10:55:00-04:00,2023-05-29 10:55:00-04:00,0.0,True,False,long,-1.12,,False
2023-05-30T10:10:00-04:00,False,True,2023-05-30 10:10:00-04:00,2023-05-30 14:05:00-04:00,235.0,2023-05-30 10:55:00-04:00,2023-05-30 10:55:00-04:00,45.0,False,False,short,1.118,,True
2023-05-31T10:10:00-04:00,True,False,2023-05-31 10:10:00-04:00,2023-05-31 10:15:00-04:00,5.0,2023-05-31 10:10:00-04:00,2023-05-31 10:10:00-04:00,0.0,True,False,long,-1.031,,False
2023-06-01T10:20:00-04:00,True,False,2023-06-01 10:20:00-04:00,2023-06-01 10:40:00-04:00,20.0,2023-06-01 10:20:00-04:00,2023-06-01 10:20:00-04:00,0.0,True,False,long,1.492,,True
2023-06-02T10:10:00-04:00,True,False,2023-06-02 10:10:00-04:00,2023-06-02 14:05:00-04:00,235.0,2023-06-02 10:10:00-04:00,2023-06-02 10:10:00-04:00,0.0,True,False,short,-0.544,,False
2023-06-06T11:25:00-04:00,True,False,2023-06-06 11:25:00-04:00,2023-06-06 15:20:00-04:00,235.0,2023-06-06 11:25:00-04:00,2023-06-06 11:25:00-04:00,0.0,True,False,long,1.004,,True
2023-06-09T11:05:00-04:00,True,False,2023-06-09 11:05:00-04:00,2023-06-09 12:00:00-04:00,55.0,2023-06-09 11:05:00-04:00,2023-06-09 11:05:00-04:00,0.0,True,False,short,1.496,,True
2023-06-12T11:05:00-04:00,True,False,2023-06-12 11:05:00-04:00,2023-06-12 11:25:00-04:00,20.0,2023-06-12 11:05:00-04:00,2023-06-12 11:05:00-04:00,0.0,True,False,long,1.489,,True
2023-06-15T10:00:00-04:00,False,True,2023-06-15 10:00:00-04:00,2023-06-15 11:25:00-04:00,85.0,2023-06-15 10:45:00-04:00,2023-06-15 10:45:00-04:00,45.0,False,False,long,1.496,,True
2023-06-16T09:50:00-04:00,False,True,2023-06-16 09:50:00-04:00,2023-06-16 13:45:00-04:00,235.0,2023-06-16 10:35:00-04:00,2023-06-16 10:35:00-04:00,45.0,False,False,short,0.175,,True
2023-06-20T09:55:00-04:00,True,False,2023-06-20 09:55:00-04:00,2023-06-20 10:00:00-04:00,5.0,2023-06-20 09:55:00-04:00,2023-06-20 09:55:00-04:00,0.0,True,False,long,-0.018,,False
2023-06-28T09:45:00-04:00,True,False,2023-06-28 09:45:00-04:00,2023-06-28 09:50:00-04:00,5.0,2023-06-28 09:45:00-04:00,2023-06-28 09:45:00-04:00,0.0,True,False,long,1.489,,True
2023-07-03T10:20:00-04:00,True,False,2023-07-03 10:20:00-04:00,2023-07-03 10:30:00-04:00,10.0,2023-07-03 10:30:00-04:00,2023-07-03 10:30:00-04:00,10.0,True,False,long,-0.037,,False
2023-07-04T11:20:00-04:00,True,False,2023-07-04 11:20:00-04:00,2023-07-04 12:55:00-04:00,95.0,2023-07-04 11:20:00-04:00,2023-07-04 11:20:00-04:00,0.0,True,False,short,0.924,,True
2023-07-07T10:50:00-04:00,True,False,2023-07-07 10:50:00-04:00,2023-07-07 11:55:00-04:00,65.0,2023-07-07 10:50:00-04:00,2023-07-07 10:50:00-04:00,0.0,True,False,short,-1.019,,False
2023-07-10T09:40:00-04:00,True,False,2023-07-10 09:40:00-04:00,2023-07-10 09:40:00-04:00,0.0,2023-07-10 09:40:00-04:00,2023-07-10 09:40:00-04:00,0.0,True,False,long,-1.032,,False
2023-07-10T10:05:00-04:00,True,False,2023-07-10 10:05:00-04:00,2023-07-10 14:00:00-04:00,235.0,2023-07-10 10:05:00-04:00,2023-07-10 10:05:00-04:00,0.0,True,False,short,0.666,,True
2023-07-11T10:45:00-04:00,True,False,2023-07-11 10:45:00-04:00,2023-07-11 11:55:00-04:00,70.0,2023-07-11 10:45:00-04:00,2023-07-11 10:45:00-04:00,0.0,True,False,short,-0.015,,False
2023-07-18T11:25:00-04:00,True,False,2023-07-18 11:25:00-04:00,2023-07-18 11:40:00-04:00,15.0,2023-07-18 11:25:00-04:00,2023-07-18 11:25:00-04:00,0.0,True,False,long,1.492,,True
2023-07-20T10:00:00-04:00,True,False,2023-07-20 10:00:00-04:00,2023-07-20 10:05:00-04:00,5.0,2023-07-20 10:00:00-04:00,2023-07-20 10:00:00-04:00,0.0,True,False,long,-1.019,,False
2023-07-21T10:10:00-04:00,False,True,2023-07-21 10:10:00-04:00,2023-07-21 14:05:00-04:00,235.0,2023-07-21 10:50:00-04:00,2023-07-21 10:50:00-04:00,40.0,False,False,short,0.534,,True
2023-07-24T10:10:00-04:00,False,True,2023-07-24 10:10:00-04:00,2023-07-24 14:05:00-04:00,235.0,2023-07-24 10:45:00-04:00,2023-07-24 10:45:00-04:00,35.0,False,False,short,-0.677,,False
2023-07-27T10:35:00-04:00,True,False,2023-07-27 10:35:00-04:00,2023-07-27 12:30:00-04:00,115.0,2023-07-27 10:35:00-04:00,2023-07-27 10:35:00-04:00,0.0,True,False,short,-1.014,,False
2023-07-31T10:05:00-04:00,False,True,2023-07-31 10:05:00-04:00,2023-07-31 14:00:00-04:00,235.0,2023-07-31 10:50:00-04:00,2023-07-31 10:50:00-04:00,45.0,False,False,short,-0.116,,False
2023-08-01T10:55:00-04:00,False,True,2023-08-01 10:55:00-04:00,2023-08-01 14:50:00-04:00,235.0,2023-08-01 11:35:00-04:00,2023-08-01 11:35:00-04:00,40.0,False,False,long,0.851,,True
2023-08-03T10:10:00-04:00,True,False,2023-08-03 10:10:00-04:00,2023-08-03 10:25:00-04:00,15.0,2023-08-03 10:10:00-04:00,2023-08-03 10:10:00-04:00,0.0,True,False,long,-1.016,,False
2023-08-07T10:05:00-04:00,False,True,2023-08-07 10:05:00-04:00,2023-08-07 11:15:00-04:00,70.0,2023-08-07 10:40:00-04:00,2023-08-07 10:40:00-04:00,35.0,False,False,short,1.494,,True
2023-08-10T10:40:00-04:00,True,False,2023-08-10 10:40:00-04:00,2023-08-10 10:45:00-04:00,5.0,2023-08-10 10:40:00-04:00,2023-08-10 10:40:00-04:00,0.0,True,False,long,-1.023,,False
2023-08-11T10:25:00-04:00,True,False,2023-08-11 10:25:00-04:00,2023-08-11 11:05:00-04:00,40.0,2023-08-11 10:25:00-04:00,2023-08-11 10:25:00-04:00,0.0,True,False,long,-1.013,,False
2023-08-16T10:00:00-04:00,True,False,2023-08-16 10:00:00-04:00,2023-08-16 10:10:00-04:00,10.0,2023-08-16 10:00:00-04:00,2023-08-16 10:00:00-04:00,0.0,True,False,long,1.492,,True
2023-08-16T10:45:00-04:00,True,False,2023-08-16 10:45:00-04:00,2023-08-16 11:40:00-04:00,55.0,2023-08-16 10:45:00-04:00,2023-08-16 10:45:00-04:00,0.0,True,False,long,-1.021,,False
2023-08-17T10:00:00-04:00,False,True,2023-08-17 10:00:00-04:00,2023-08-17 10:30:00-04:00,30.0,2023-08-17 10:45:00-04:00,2023-08-17 10:45:00-04:00,45.0,False,False,short,1.494,,True
2023-08-22T10:10:00-04:00,False,True,2023-08-22 10:10:00-04:00,2023-08-22 10:30:00-04:00,20.0,2023-08-22 10:40:00-04:00,2023-08-22 10:40:00-04:00,30.0,False,False,short,1.495,,True
2023-08-23T09:40:00-04:00,True,False,2023-08-23 09:40:00-04:00,2023-08-23 09:45:00-04:00,5.0,2023-08-23 09:40:00-04:00,2023-08-23 09:40:00-04:00,0.0,True,False,long,1.484,,True
2023-08-24T10:00:00-04:00,False,True,2023-08-24 10:00:00-04:00,2023-08-24 11:00:00-04:00,60.0,2023-08-24 10:35:00-04:00,2023-08-24 10:35:00-04:00,35.0,False,False,short,1.498,,True
2023-08-25T11:35:00-04:00,True,False,2023-08-25 11:35:00-04:00,2023-08-25 14:10:00-04:00,155.0,2023-08-25 11:35:00-04:00,2023-08-25 11:35:00-04:00,0.0,True,False,short,-0.01,,False
2023-08-28T10:00:00-04:00,True,False,2023-08-28 10:00:00-04:00,2023-08-28 10:20:00-04:00,20.0,2023-08-28 10:00:00-04:00,2023-08-28 10:00:00-04:00,0.0,True,False,short,-1.018,,False
2023-08-30T10:20:00-04:00,True,False,2023-08-30 10:20:00-04:00,2023-08-30 10:20:00-04:00,0.0,2023-08-30 10:20:00-04:00,2023-08-30 10:20:00-04:00,0.0,True,False,long,1.455,,True
2023-09-01T09:55:00-04:00,False,True,2023-09-01 09:55:00-04:00,2023-09-01 13:50:00-04:00,235.0,2023-09-01 10:40:00-04:00,2023-09-01 10:40:00-04:00,45.0,False,False,short,0.765,,True
2023-09-04T11:10:00-04:00,False,True,2023-09-04 11:10:00-04:00,2023-09-04 12:55:00-04:00,105.0,2023-09-04 11:50:00-04:00,2023-09-04 11:50:00-04:00,40.0,False,False,short,0.628,,True
2023-09-05T11:30:00-04:00,False,True,2023-09-05 11:30:00-04:00,2023-09-05 15:25:00-04:00,235.0,2023-09-05 11:45:00-04:00,2023-09-05 11:45:00-04:00,15.0,False,False,long,0.734,,True
2023-09-08T11:15:00-04:00,True,False,2023-09-08 11:15:00-04:00,2023-09-08 15:10:00-04:00,235.0,2023-09-08 11:15:00-04:00,2023-09-08 11:15:00-04:00,0.0,True,False,short,1.165,,True
2023-09-11T10:00:00-04:00,False,True,2023-09-11 10:00:00-04:00,2023-09-11 10:10:00-04:00,10.0,2023-09-11 10:45:00-04:00,2023-09-11 10:45:00-04:00,45.0,False,False,short,1.486,,True
2023-09-12T10:20:00-04:00,True,False,2023-09-12 10:20:00-04:00,2023-09-12 10:25:00-04:00,5.0,2023-09-12 10:20:00-04:00,2023-09-12 10:20:00-04:00,0.0,True,False,long,-1.021,,False
2023-09-13T10:30:00-04:00,True,False,2023-09-13 10:30:00-04:00,2023-09-13 10:35:00-04:00,5.0,2023-09-13 10:30:00-04:00,2023-09-13 10:30:00-04:00,0.0,True,False,short,-1.032,,False
2023-09-14T10:35:00-04:00,True,False,2023-09-14 10:35:00-04:00,2023-09-14 10:45:00-04:00,10.0,2023-09-14 10:35:00-04:00,2023-09-14 10:35:00-04:00,0.0,True,False,short,-1.02,,False
2023-09-18T10:35:00-04:00,True,False,2023-09-18 10:35:00-04:00,2023-09-18 11:30:00-04:00,55.0,2023-09-18 10:35:00-04:00,2023-09-18 10:35:00-04:00,0.0,True,False,long,1.493,,True
2023-09-22T09:45:00-04:00,True,False,2023-09-22 09:45:00-04:00,2023-09-22 10:05:00-04:00,20.0,2023-09-22 09:45:00-04:00,2023-09-22 09:45:00-04:00,0.0,True,False,short,-1.022,,False
2023-09-27T10:20:00-04:00,False,True,2023-09-27 10:20:00-04:00,2023-09-27 13:20:00-04:00,180.0,2023-09-27 11:00:00-04:00,2023-09-27 11:00:00-04:00,40.0,False,False,short,1.496,,True
2023-09-28T10:30:00-04:00,True,False,2023-09-28 10:30:00-04:00,2023-09-28 10:30:00-04:00,0.0,2023-09-28 10:30:00-04:00,2023-09-28 10:30:00-04:00,0.0,True,False,long,1.491,,True
2023-10-02T09:50:00-04:00,True,False,2023-10-02 09:50:00-04:00,2023-10-02 13:45:00-04:00,235.0,2023-10-02 09:50:00-04:00,2023-10-02 09:50:00-04:00,0.0,True,False,long,0.465,,True
2023-10-03T10:00:00-04:00,True,False,2023-10-03 10:00:00-04:00,2023-10-03 10:00:00-04:00,0.0,2023-10-03 10:00:00-04:00,2023-10-03 10:00:00-04:00,0.0,True,False,long,-1.014,,False
2023-10-09T10:00:00-04:00,False,True,2023-10-09 10:00:00-04:00,2023-10-09 13:55:00-04:00,235.0,2023-10-09 10:40:00-04:00,2023-10-09 10:40:00-04:00,40.0,False,False,long,1.468,,True
2023-10-11T10:50:00-04:00,True,False,2023-10-11 10:50:00-04:00,2023-10-11 11:30:00-04:00,40.0,2023-10-11 10:50:00-04:00,2023-10-11 10:50:00-04:00,0.0,True,False,short,1.492,,True
2023-10-12T10:20:00-04:00,False,True,2023-10-12 10:20:00-04:00,2023-10-12 13:05:00-04:00,165.0,2023-10-12 11:05:00-04:00,2023-10-12 11:05:00-04:00,45.0,False,False,long,-1.013,,False
2023-10-13T10:00:00-04:00,False,True,2023-10-13 10:00:00-04:00,2023-10-13 10:00:00-04:00,0.0,2023-10-13 10:35:00-04:00,2023-10-13 10:35:00-04:00,35.0,False,False,long,-1.028,,False
2023-10-13T12:20:00-04:00,True,False,2023-10-13 12:20:00-04:00,2023-10-13 13:15:00-04:00,55.0,2023-10-13 12:20:00-04:00,2023-10-13 12:20:00-04:00,0.0,True,False,short,1.494,,True
2023-10-18T09:40:00-04:00,True,False,2023-10-18 09:40:00-04:00,2023-10-18 09:45:00-04:00,5.0,2023-10-18 09:40:00-04:00,2023-10-18 09:40:00-04:00,0.0,True,False,long,-1.03,,False
2023-10-18T10:30:00-04:00,True,False,2023-10-18 10:30:00-04:00,2023-10-18 10:35:00-04:00,5.0,2023-10-18 10:30:00-04:00,2023-10-18 10:30:00-04:00,0.0,True,False,long,-1.028,,False
2023-10-20T10:00:00-04:00,True,False,2023-10-20 10:00:00-04:00,2023-10-20 10:00:00-04:00,0.0,2023-10-20 10:00:00-04:00,2023-10-20 10:00:00-04:00,0.0,True,False,long,1.488,,True
2023-10-23T10:15:00-04:00,False,True,2023-10-23 10:15:00-04:00,2023-10-23 10:55:00-04:00,40.0,2023-10-23 11:00:00-04:00,2023-10-23 11:00:00-04:00,45.0,False,False,long,1.494,,True
2023-10-24T09:55:00-04:00,True,False,2023-10-24 09:55:00-04:00,2023-10-24 10:10:00-04:00,15.0,2023-10-24 09:55:00-04:00,2023-10-24 09:55:00-04:00,0.0,True,False,short,-0.021,,False
2023-10-26T11:05:00-04:00,False,True,2023-10-26 11:05:00-04:00,2023-10-26 11:20:00-04:00,15.0,2023-10-26 11:35:00-04:00,2023-10-26 11:35:00-04:00,30.0,False,False,long,-1.021,,False
2023-10-27T10:00:00-04:00,False,True,2023-10-27 10:00:00-04:00,2023-10-27 10:00:00-04:00,0.0,2023-10-27 10:35:00-04:00,2023-10-27 10:35:00-04:00,35.0,False,False,short,1.484,,True
2023-10-27T11:00:00-04:00,True,False,2023-10-27 11:00:00-04:00,2023-10-27 11:05:00-04:00,5.0,2023-10-27 11:00:00-04:00,2023-10-27 11:00:00-04:00,0.0,True,False,short,-1.039,,False
2023-10-30T10:15:00-04:00,True,False,2023-10-30 10:15:00-04:00,2023-10-30 10:25:00-04:00,10.0,2023-10-30 10:15:00-04:00,2023-10-30 10:15:00-04:00,0.0,True,False,long,-0.016,,False
2023-10-31T10:10:00-04:00,True,False,2023-10-31 10:10:00-04:00,2023-10-31 10:50:00-04:00,40.0,2023-10-31 10:10:00-04:00,2023-10-31 10:10:00-04:00,0.0,True,False,short,-0.014,,False
2023-11-06T10:35:00-05:00,True,False,2023-11-06 10:35:00-05:00,2023-11-06 10:35:00-05:00,0.0,2023-11-06 10:35:00-05:00,2023-11-06 10:35:00-05:00,0.0,True,False,short,-1.207,,False
2023-11-09T09:50:00-05:00,True,False,2023-11-09 09:50:00-05:00,2023-11-09 09:50:00-05:00,0.0,2023-11-09 09:50:00-05:00,2023-11-09 09:50:00-05:00,0.0,True,False,short,1.488,,True
2023-11-09T11:05:00-05:00,True,False,2023-11-09 11:05:00-05:00,2023-11-09 11:50:00-05:00,45.0,2023-11-09 11:05:00-05:00,2023-11-09 11:05:00-05:00,0.0,True,False,short,-1.028,,False
2023-11-15T10:20:00-05:00,True,False,2023-11-15 10:20:00-05:00,2023-11-15 10:30:00-05:00,10.0,2023-11-15 10:20:00-05:00,2023-11-15 10:20:00-05:00,0.0,True,False,short,1.486,,True
2023-11-16T10:35:00-05:00,True,False,2023-11-16 10:35:00-05:00,2023-11-16 10:40:00-05:00,5.0,2023-11-16 10:35:00-05:00,2023-11-16 10:35:00-05:00,0.0,True,False,long,-1.037,,False
2023-11-22T10:35:00-05:00,True,False,2023-11-22 10:35:00-05:00,2023-11-22 14:30:00-05:00,235.0,2023-11-22 10:35:00-05:00,2023-11-22 10:35:00-05:00,0.0,True,False,short,0.817,,True
2023-11-23T10:40:00-05:00,True,False,2023-11-23 10:40:00-05:00,2023-11-23 10:40:00-05:00,0.0,2023-11-23 10:40:00-05:00,2023-11-23 10:40:00-05:00,0.0,True,False,short,-1.9,,False
2023-11-28T10:10:00-05:00,True,False,2023-11-28 10:10:00-05:00,2023-11-28 10:10:00-05:00,0.0,2023-11-28 10:10:00-05:00,2023-11-28 10:10:00-05:00,0.0,True,False,long,1.472,,True
2023-11-28T10:50:00-05:00,False,True,2023-11-28 10:50:00-05:00,2023-11-28 13:15:00-05:00,145.0,2023-11-28 11:35:00-05:00,2023-11-28 11:35:00-05:00,45.0,False,False,long,-1.014,,False
2023-11-29T10:30:00-05:00,False,True,2023-11-29 10:30:00-05:00,2023-11-29 14:25:00-05:00,235.0,2023-11-29 11:05:00-05:00,2023-11-29 11:05:00-05:00,35.0,False,False,short,0.572,,True
2023-12-05T10:25:00-05:00,False,True,2023-12-05 10:25:00-05:00,2023-12-05 10:45:00-05:00,20.0,2023-12-05 10:55:00-05:00,2023-12-05 10:55:00-05:00,30.0,False,False,long,1.495,,True
2023-12-06T11:10:00-05:00,True,False,2023-12-06 11:10:00-05:00,2023-12-06 11:30:00-05:00,20.0,2023-12-06 11:10:00-05:00,2023-12-06 11:10:00-05:00,0.0,True,False,short,1.492,,True
2023-12-08T09:50:00-05:00,True,False,2023-12-08 09:50:00-05:00,2023-12-08 10:05:00-05:00,15.0,2023-12-08 09:50:00-05:00,2023-12-08 09:50:00-05:00,0.0,True,False,long,1.495,,True
2023-12-12T09:45:00-05:00,True,False,2023-12-12 09:45:00-05:00,2023-12-12 09:55:00-05:00,10.0,2023-12-12 09:45:00-05:00,2023-12-12 09:45:00-05:00,0.0,True,False,short,-0.018,,False
2023-12-13T11:30:00-05:00,True,False,2023-12-13 11:30:00-05:00,2023-12-13 13:00:00-05:00,90.0,2023-12-13 11:30:00-05:00,2023-12-13 11:30:00-05:00,0.0,True,False,short,1.488,,True
2023-12-14T10:25:00-05:00,False,True,2023-12-14 10:25:00-05:00,2023-12-14 11:10:00-05:00,45.0,2023-12-14 11:10:00-05:00,2023-12-14 11:10:00-05:00,45.0,False,False,short,1.493,,True
2023-12-20T11:15:00-05:00,True,False,2023-12-20 11:15:00-05:00,2023-12-20 14:30:00-05:00,195.0,2023-12-20 11:15:00-05:00,2023-12-20 11:15:00-05:00,0.0,True,False,long,-0.019,,False
2023-12-21T10:10:00-05:00,True,False,2023-12-21 10:10:00-05:00,2023-12-21 10:20:00-05:00,10.0,2023-12-21 10:10:00-05:00,2023-12-21 10:10:00-05:00,0.0,True,False,short,-1.017,,False
2023-12-26T11:05:00-05:00,True,False,2023-12-26 11:05:00-05:00,2023-12-26 13:20:00-05:00,135.0,2023-12-26 11:05:00-05:00,2023-12-26 11:05:00-05:00,0.0,True,False,short,-1.03,,False
2023-12-28T10:30:00-05:00,True,False,2023-12-28 10:30:00-05:00,2023-12-28 14:25:00-05:00,235.0,2023-12-28 10:35:00-05:00,2023-12-28 10:35:00-05:00,5.0,True,False,short,0.59,,True
2023-12-29T10:30:00-05:00,True,False,2023-12-29 10:30:00-05:00,2023-12-29 10:30:00-05:00,0.0,2023-12-29 10:30:00-05:00,2023-12-29 10:30:00-05:00,0.0,True,False,long,-1.563,,False
2024-01-04T11:30:00-05:00,False,True,2024-01-04 11:30:00-05:00,2024-01-04 11:50:00-05:00,20.0,2024-01-04 12:00:00-05:00,2024-01-04 12:00:00-05:00,30.0,False,False,long,-1.024,,False
2024-01-05T09:40:00-05:00,True,False,2024-01-05 09:40:00-05:00,2024-01-05 10:00:00-05:00,20.0,2024-01-05 09:40:00-05:00,2024-01-05 09:40:00-05:00,0.0,True,False,long,1.493,,True
2024-01-12T11:05:00-05:00,False,True,2024-01-12 11:05:00-05:00,2024-01-12 11:15:00-05:00,10.0,2024-01-12 11:25:00-05:00,2024-01-12 11:25:00-05:00,20.0,False,False,short,-0.025,,False
2024-01-16T09:55:00-05:00,True,False,2024-01-16 09:55:00-05:00,2024-01-16 10:15:00-05:00,20.0,2024-01-16 09:55:00-05:00,2024-01-16 09:55:00-05:00,0.0,True,False,short,-1.014,,False
2024-01-16T10:35:00-05:00,True,False,2024-01-16 10:35:00-05:00,2024-01-16 12:05:00-05:00,90.0,2024-01-16 10:35:00-05:00,2024-01-16 10:35:00-05:00,0.0,True,False,long,-0.008,,False
