a_budget,a_cap,v_budget,v_cap,pf_dollar,eligible_starts,pass_count,bust_count,exp_count,pass_pct,bust_pct,exp_pct,med_days_pass,mean_days_all,worst_day_usd,funded_per_slot_year,trades_wk_total,trades_wk_a,trades_wk_v,trades_per_eval,e_dollar,attempts_per_slot_yr,fee_drag_usd,mean_risk_usd,mean_contracts,probe_015_pass_gt_bust,probe_030_pass_gt_bust,probe_046_pass_gt_bust,classification,hard_reject_flag,is_baseline,same_day_corr,dl_freq_pct,tl_freq_pct,same_day_joint_loss_count
400,4,150,6,1.438,521,3,0,518,0.6,0.0,99.4,25.0,29.975,-661.0,0.07,2.67,2.19,0.51,11.43,-83.0,12.185,1596.2,106.12,2.857,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,200,1,1.383,584,1,0,583,0.2,0.0,99.8,25.0,29.991,-661.0,0.02,3.09,2.19,0.91,13.24,-115.0,12.179,1595.4,115.49,2.579,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,200,2,1.387,584,1,0,583,0.2,0.0,99.8,25.0,29.991,-661.0,0.02,3.09,2.19,0.91,13.24,-115.0,12.179,1595.4,115.49,2.611,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,200,3,1.387,584,1,0,583,0.2,0.0,99.8,25.0,29.991,-661.0,0.02,3.09,2.19,0.91,13.24,-115.0,12.179,1595.4,115.49,2.618,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,200,4,1.387,584,1,0,583,0.2,0.0,99.8,25.0,29.991,-661.0,0.02,3.09,2.19,0.91,13.24,-115.0,12.179,1595.4,115.49,2.622,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,200,5,1.388,584,1,0,583,0.2,0.0,99.8,25.0,29.991,-661.0,0.02,3.09,2.19,0.91,13.24,-115.0,12.179,1595.4,115.49,2.626,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,200,6,1.388,584,1,0,583,0.2,0.0,99.8,25.0,29.991,-661.0,0.02,3.09,2.19,0.91,13.24,-115.0,12.179,1595.4,115.49,2.63,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,250,1,1.401,626,5,0,621,0.8,0.0,99.2,28.0,29.984,-748.0,0.1,3.45,2.19,1.28,14.78,-67.0,12.181,1595.7,126.92,2.413,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,250,2,1.407,626,9,0,617,1.4,0.0,98.6,29.0,29.981,-748.0,0.18,3.45,2.19,1.28,14.78,-19.0,12.183,1596.0,126.92,2.487,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,250,3,1.411,626,10,0,616,1.6,0.0,98.4,29.0,29.981,-748.0,0.19,3.45,2.19,1.28,14.78,-3.0,12.183,1596.0,126.92,2.501,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,250,4,1.412,626,10,0,616,1.6,0.0,98.4,29.0,29.981,-748.0,0.19,3.45,2.19,1.28,14.78,-3.0,12.183,1596.0,126.92,2.504,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,250,5,1.412,626,10,0,616,1.6,0.0,98.4,29.0,29.981,-748.0,0.19,3.45,2.19,1.28,14.78,-3.0,12.183,1596.0,126.92,2.508,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,250,6,1.412,626,10,0,616,1.6,0.0,98.4,29.0,29.981,-748.0,0.19,3.45,2.19,1.28,14.78,-3.0,12.183,1596.0,126.92,2.512,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,300,1,1.361,650,17,0,633,2.6,0.0,97.4,27.0,29.872,-748.0,0.32,3.66,2.19,1.48,15.62,77.0,12.227,1601.7,135.27,2.334,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,300,2,1.4,650,25,0,625,3.8,0.0,96.2,23.0,29.722,-748.0,0.47,3.66,2.19,1.48,15.54,173.0,12.289,1609.9,135.27,2.465,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,300,3,1.403,650,27,0,623,4.2,0.0,95.8,24.0,29.718,-748.0,0.51,3.66,2.19,1.48,15.54,205.0,12.291,1610.1,135.27,2.492,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,300,4,1.402,650,27,0,623,4.2,0.0,95.8,24.0,29.718,-748.0,0.51,3.66,2.19,1.48,15.54,205.0,12.291,1610.1,135.27,2.502,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,300,5,1.402,650,27,0,623,4.2,0.0,95.8,24.0,29.718,-748.0,0.51,3.66,2.19,1.48,15.54,205.0,12.291,1610.1,135.27,2.505,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,300,6,1.403,650,27,0,623,4.2,0.0,95.8,24.0,29.718,-748.0,0.51,3.66,2.19,1.48,15.54,205.0,12.291,1610.1,135.27,2.509,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,400,1,1.365,675,34,1,640,5.0,0.1,94.8,25.0,29.695,-748.0,0.62,3.85,2.19,1.68,16.33,269.0,12.3,1611.3,145.53,2.267,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,400,2,1.365,675,42,1,632,6.2,0.1,93.6,23.0,29.51,-776.0,0.77,3.85,2.19,1.68,16.23,365.0,12.377,1621.4,145.53,2.501,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,400,3,1.374,675,56,9,610,8.3,1.3,90.4,20.0,29.074,-1000.0,1.04,3.85,2.19,1.68,15.99,533.0,12.563,1645.8,145.53,2.584,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,400,4,1.377,675,58,11,606,8.6,1.6,89.8,21.0,29.067,-1000.0,1.08,3.85,2.19,1.68,15.99,557.0,12.566,1646.1,145.53,2.609,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,400,5,1.378,675,58,11,606,8.6,1.6,89.8,21.0,29.061,-1000.0,1.08,3.85,2.19,1.68,15.98,557.0,12.568,1646.4,145.53,2.621,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,400,6,1.378,675,58,11,606,8.6,1.6,89.8,21.0,29.061,-1000.0,1.08,3.85,2.19,1.68,15.98,557.0,12.568,1646.4,145.53,2.626,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,500,1,1.35,682,36,1,645,5.3,0.1,94.6,24.0,29.66,-842.0,0.65,3.9,2.19,1.73,16.52,293.0,12.315,1613.3,149.39,2.25,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,500,2,1.367,682,78,21,583,11.4,3.1,85.5,23.0,28.903,-1000.0,1.45,3.9,2.19,1.73,16.1,781.0,12.637,1655.4,149.39,2.574,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,500,3,1.382,682,100,25,557,14.7,3.7,81.7,21.0,28.299,-1000.0,1.89,3.9,2.19,1.73,15.77,1045.0,12.907,1690.8,149.39,2.731,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,500,4,1.387,682,105,25,552,15.4,3.7,80.9,20.0,28.138,-1000.0,2.0,3.9,2.19,1.73,15.68,1101.0,12.981,1700.5,149.39,2.796,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,500,5,1.389,682,107,28,547,15.7,4.1,80.2,20.0,28.038,-1000.0,2.04,3.9,2.19,1.73,15.62,1125.0,13.027,1706.5,149.39,2.822,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,500,6,1.391,682,107,28,547,15.7,4.1,80.2,20.0,28.015,-1000.0,2.05,3.9,2.19,1.73,15.61,1125.0,13.038,1708.0,149.39,2.834,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,600,1,1.357,683,33,1,649,4.8,0.1,95.0,24.0,29.679,-842.0,0.59,3.93,2.19,1.75,16.66,253.0,12.307,1612.2,151.52,2.243,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,600,2,1.345,683,77,31,575,11.3,4.5,84.2,23.0,28.559,-1000.0,1.44,3.93,2.19,1.75,16.03,773.0,12.789,1675.4,151.52,2.618,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,600,3,1.347,683,103,35,545,15.1,5.1,79.8,21.0,27.902,-1000.0,1.97,3.93,2.19,1.75,15.66,1077.0,13.09,1714.8,151.52,2.848,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,600,4,1.374,683,124,43,516,18.2,6.3,75.5,21.0,27.413,-1000.0,2.42,3.93,2.19,1.75,15.39,1325.0,13.324,1745.4,151.52,2.97,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,600,5,1.38,683,127,50,506,18.6,7.3,74.1,20.0,27.245,-1000.0,2.49,3.93,2.19,1.75,15.3,1357.0,13.406,1756.2,151.52,3.02,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,600,6,1.382,683,129,60,494,18.9,8.8,72.3,20.0,26.965,-1000.0,2.56,3.93,2.19,1.75,15.14,1381.0,13.545,1774.4,151.52,3.045,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,700,1,1.371,683,35,1,647,5.1,0.1,94.7,24.0,29.669,-842.0,0.63,3.93,2.19,1.75,16.66,277.0,12.311,1612.7,152.08,2.242,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,700,2,1.369,683,93,38,552,13.6,5.6,80.8,22.0,28.24,-1000.0,1.76,3.93,2.19,1.75,15.85,957.0,12.934,1694.4,152.08,2.652,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,700,3,1.387,683,148,57,478,21.7,8.3,70.0,19.0,26.644,-1000.0,2.97,3.93,2.19,1.75,14.96,1605.0,13.709,1795.9,152.08,2.949,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,700,4,1.39,683,166,78,439,24.3,11.4,64.3,17.0,25.98,-1000.0,3.42,3.93,2.19,1.75,14.59,1813.0,14.059,1841.7,152.08,3.128,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,700,5,1.402,683,169,89,425,24.7,13.0,62.2,17.0,25.685,-1000.0,3.52,3.93,2.19,1.75,14.42,1845.0,14.22,1862.8,152.08,3.225,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,700,6,1.404,683,171,84,428,25.0,12.3,62.7,17.0,25.681,-1000.0,3.56,3.93,2.19,1.75,14.42,1869.0,14.223,1863.2,152.08,3.269,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,800,1,1.365,684,33,1,650,4.8,0.1,95.0,24.0,29.68,-842.0,0.59,3.94,2.19,1.76,16.71,253.0,12.306,1612.1,153.36,2.239,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,800,2,1.355,684,97,49,538,14.2,7.2,78.7,21.0,27.848,-1000.0,1.86,3.94,2.19,1.76,15.67,1005.0,13.116,1718.2,153.36,2.662,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,800,3,1.371,684,154,81,449,22.5,11.8,65.6,18.0,26.066,-1000.0,3.15,3.94,2.19,1.76,14.67,1669.0,14.013,1835.7,153.36,2.998,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,800,4,1.371,684,184,108,392,26.9,15.8,57.3,16.0,24.939,-1000.0,3.94,3.94,2.19,1.76,14.04,2021.0,14.646,1918.6,153.36,3.227,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,4,800,5,1.384,684,199,120,365,29.1,17.5,53.4,16.0,24.297,-1000.0,4.37,3.94,2.19,1.76,13.68,2197.0,15.033,1969.3,153.36,3.37,True,True,False,YELLOW,False,False,0.172,9.3,53.9,65
400,4,800,6,1.39,684,198,122,364,28.9,17.8,53.2,16.0,24.137,-1000.0,4.38,3.94,2.19,1.76,13.59,2181.0,15.132,1982.3,153.36,3.451,True,True,False,YELLOW,False,False,0.172,9.3,53.9,65
400,5,150,1,1.421,521,5,1,515,1.0,0.2,98.8,25.0,29.958,-661.0,0.12,2.67,2.19,0.51,11.43,-51.0,12.192,1597.2,106.12,3.209,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,150,2,1.42,521,5,1,515,1.0,0.2,98.8,25.0,29.958,-661.0,0.12,2.67,2.19,0.51,11.43,-51.0,12.192,1597.2,106.12,3.222,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,150,3,1.42,521,5,1,515,1.0,0.2,98.8,25.0,29.958,-661.0,0.12,2.67,2.19,0.51,11.43,-51.0,12.192,1597.2,106.12,3.227,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,150,4,1.421,521,5,1,515,1.0,0.2,98.8,25.0,29.958,-661.0,0.12,2.67,2.19,0.51,11.43,-51.0,12.192,1597.2,106.12,3.232,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,150,5,1.421,521,5,1,515,1.0,0.2,98.8,25.0,29.958,-661.0,0.12,2.67,2.19,0.51,11.43,-51.0,12.192,1597.2,106.12,3.237,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,150,6,1.421,521,5,1,515,1.0,0.2,98.8,25.0,29.958,-661.0,0.12,2.67,2.19,0.51,11.43,-51.0,12.192,1597.2,106.12,3.238,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,200,1,1.372,584,3,0,581,0.5,0.0,99.5,30.0,29.991,-661.0,0.06,3.09,2.19,0.91,13.24,-91.0,12.179,1595.4,115.49,2.908,True,False,False,RED,False,False,0.172,9.3,53.9,65
400,5,200,2,1.376,584,3,0,581,0.5,0.0,99.5,30.0,29.991,-661.0,0.06,3.09,2.19,0.91,13.24,-91.0,12.179,1595.4,115.49,2.94,True,False,False,RED,False,False,0.172,9.3,53.9,65
400,5,200,3,1.376,584,3,0,581,0.5,0.0,99.5,30.0,29.991,-661.0,0.06,3.09,2.19,0.91,13.24,-91.0,12.179,1595.4,115.49,2.947,True,False,False,RED,False,False,0.172,9.3,53.9,65
400,5,200,4,1.376,584,3,0,581,0.5,0.0,99.5,30.0,29.991,-661.0,0.06,3.09,2.19,0.91,13.24,-91.0,12.179,1595.4,115.49,2.951,True,False,False,RED,False,False,0.172,9.3,53.9,65
400,5,200,5,1.377,584,3,0,581,0.5,0.0,99.5,30.0,29.991,-661.0,0.06,3.09,2.19,0.91,13.24,-91.0,12.179,1595.4,115.49,2.955,True,False,False,RED,False,False,0.172,9.3,53.9,65
400,5,200,6,1.377,584,3,0,581,0.5,0.0,99.5,30.0,29.991,-661.0,0.06,3.09,2.19,0.91,13.24,-91.0,12.179,1595.4,115.49,2.96,True,False,False,RED,False,False,0.172,9.3,53.9,65
400,5,250,1,1.39,626,9,1,616,1.4,0.2,98.4,28.0,29.955,-661.0,0.18,3.45,2.19,1.28,14.76,-19.0,12.193,1597.3,126.92,2.709,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,5,250,2,1.396,626,13,1,612,2.1,0.2,97.8,27.0,29.919,-661.0,0.25,3.45,2.19,1.28,14.75,37.0,12.208,1599.2,126.92,2.782,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,250,3,1.399,626,15,1,610,2.4,0.2,97.4,28.0,29.915,-661.0,0.29,3.45,2.19,1.28,14.74,61.0,12.21,1599.5,126.92,2.796,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,250,4,1.4,626,15,1,610,2.4,0.2,97.4,28.0,29.915,-661.0,0.29,3.45,2.19,1.28,14.74,61.0,12.21,1599.5,126.92,2.8,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,250,5,1.4,626,15,1,610,2.4,0.2,97.4,28.0,29.915,-661.0,0.29,3.45,2.19,1.28,14.74,61.0,12.21,1599.5,126.92,2.803,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,250,6,1.401,626,15,1,610,2.4,0.2,97.4,28.0,29.915,-661.0,0.29,3.45,2.19,1.28,14.74,61.0,12.21,1599.5,126.92,2.807,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,300,1,1.353,650,25,1,624,3.8,0.2,96.0,24.0,29.766,-661.0,0.47,3.66,2.19,1.48,15.56,173.0,12.271,1607.5,135.27,2.612,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,300,2,1.39,650,34,1,615,5.2,0.2,94.6,23.0,29.651,-661.0,0.64,3.66,2.19,1.48,15.5,285.0,12.318,1613.7,135.27,2.744,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,300,3,1.393,650,36,1,613,5.5,0.2,94.3,24.0,29.648,-661.0,0.68,3.66,2.19,1.48,15.5,309.0,12.32,1613.9,135.27,2.771,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,300,4,1.392,650,36,1,613,5.5,0.2,94.3,24.0,29.648,-661.0,0.68,3.66,2.19,1.48,15.5,309.0,12.32,1613.9,135.27,2.78,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,300,5,1.392,650,36,1,613,5.5,0.2,94.3,24.0,29.648,-661.0,0.68,3.66,2.19,1.48,15.5,309.0,12.32,1613.9,135.27,2.784,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,300,6,1.393,650,36,1,613,5.5,0.2,94.3,24.0,29.648,-661.0,0.68,3.66,2.19,1.48,15.5,309.0,12.32,1613.9,135.27,2.787,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,400,1,1.357,675,36,6,633,5.3,0.9,93.8,24.0,29.581,-725.0,0.66,3.85,2.19,1.68,16.27,293.0,12.347,1617.5,145.53,2.531,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,400,2,1.358,675,45,9,621,6.7,1.3,92.0,23.0,29.333,-776.0,0.83,3.85,2.19,1.68,16.13,405.0,12.452,1631.2,145.53,2.766,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,400,3,1.367,675,59,18,598,8.7,2.7,88.6,20.0,28.763,-1000.0,1.11,3.85,2.19,1.68,15.82,565.0,12.699,1663.6,145.53,2.848,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,400,4,1.37,675,61,20,594,9.0,3.0,88.0,20.0,28.756,-1000.0,1.15,3.85,2.19,1.68,15.82,589.0,12.702,1664.0,145.53,2.874,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,400,5,1.371,675,61,20,594,9.0,3.0,88.0,20.0,28.756,-1000.0,1.15,3.85,2.19,1.68,15.82,589.0,12.702,1664.0,145.53,2.885,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,400,6,1.371,675,61,20,594,9.0,3.0,88.0,20.0,28.75,-1000.0,1.15,3.85,2.19,1.68,15.81,589.0,12.704,1664.2,145.53,2.891,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,500,1,1.344,682,41,7,634,6.0,1.0,93.0,23.0,29.501,-842.0,0.74,3.9,2.19,1.73,16.44,349.0,12.381,1621.9,149.39,2.511,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,500,2,1.361,682,82,24,576,12.0,3.5,84.5,24.0,28.793,-882.0,1.53,3.9,2.19,1.73,16.04,829.0,12.685,1661.7,149.39,2.835,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,500,3,1.375,682,101,27,554,14.8,4.0,81.2,21.0,28.063,-1000.0,1.93,3.9,2.19,1.73,15.64,1053.0,13.015,1705.0,149.39,2.992,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,500,4,1.38,682,107,32,543,15.7,4.7,79.6,20.0,27.88,-1000.0,2.06,3.9,2.19,1.73,15.53,1125.0,13.101,1716.2,149.39,3.057,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,500,5,1.382,682,107,35,540,15.7,5.1,79.2,20.0,27.782,-1000.0,2.06,3.9,2.19,1.73,15.48,1125.0,13.147,1722.3,149.39,3.083,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,500,6,1.384,682,109,35,538,16.0,5.1,78.9,20.0,27.78,-1000.0,2.1,3.9,2.19,1.73,15.48,1149.0,13.148,1722.4,149.39,3.095,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,600,1,1.35,683,38,7,638,5.6,1.0,93.4,23.0,29.527,-842.0,0.69,3.93,2.19,1.75,16.58,317.0,12.37,1620.5,151.52,2.503,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,600,2,1.34,683,80,37,566,11.7,5.4,82.9,23.0,28.461,-1000.0,1.5,3.93,2.19,1.75,15.98,805.0,12.833,1681.1,151.52,2.877,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,600,3,1.343,683,109,47,527,16.0,6.9,77.2,21.0,27.634,-1000.0,2.11,3.93,2.19,1.75,15.51,1149.0,13.217,1731.4,151.52,3.107,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,5,600,4,1.368,683,125,56,502,18.3,8.2,73.5,20.0,27.155,-1000.0,2.46,3.93,2.19,1.75,15.25,1333.0,13.451,1762.1,151.52,3.23,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,600,5,1.374,683,128,56,499,18.7,8.2,73.1,19.0,27.067,-1000.0,2.53,3.93,2.19,1.75,15.2,1365.0,13.494,1767.7,151.52,3.279,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,5,600,6,1.376,683,130,56,497,19.0,8.2,72.8,19.0,26.985,-1000.0,2.58,3.93,2.19,1.75,15.15,1389.0,13.535,1773.1,151.52,3.304,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,5,700,1,1.363,683,40,7,636,5.9,1.0,93.1,23.0,29.517,-842.0,0.72,3.93,2.19,1.75,16.57,341.0,12.374,1621.0,152.08,2.501,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,700,2,1.363,683,95,44,544,13.9,6.4,79.6,22.0,28.135,-1000.0,1.81,3.93,2.19,1.75,15.8,981.0,12.982,1700.6,152.08,2.911,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,700,3,1.381,683,162,55,466,23.7,8.1,68.2,19.0,26.526,-1000.0,3.27,3.93,2.19,1.75,14.89,1765.0,13.77,1803.9,152.08,3.208,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,700,4,1.385,683,167,88,428,24.5,12.9,62.7,16.0,25.577,-1000.0,3.49,3.93,2.19,1.75,14.36,1829.0,14.28,1870.7,152.08,3.387,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,700,5,1.396,683,172,103,408,25.2,15.1,59.7,17.0,25.332,-1000.0,3.63,3.93,2.19,1.75,14.22,1885.0,14.419,1888.9,152.08,3.485,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,700,6,1.398,683,174,103,406,25.5,15.1,59.4,17.0,25.293,-1000.0,3.68,3.93,2.19,1.75,14.2,1909.0,14.441,1891.8,152.08,3.528,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,800,1,1.358,684,38,7,639,5.6,1.0,93.4,23.0,29.528,-842.0,0.69,3.94,2.19,1.76,16.62,317.0,12.37,1620.5,153.36,2.498,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,800,2,1.349,684,101,51,532,14.8,7.5,77.8,22.0,27.827,-1000.0,1.94,3.94,2.19,1.76,15.66,1053.0,13.126,1719.5,153.36,2.92,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,800,3,1.366,684,168,74,442,24.6,10.8,64.6,18.0,25.93,-1000.0,3.46,3.94,2.19,1.76,14.59,1837.0,14.086,1845.3,153.36,3.257,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,800,4,1.366,684,191,107,386,27.9,15.6,56.4,16.0,24.564,-1000.0,4.15,3.94,2.19,1.76,13.83,2101.0,14.869,1947.8,153.36,3.486,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,800,5,1.379,684,202,122,360,29.5,17.8,52.6,16.0,24.117,-1000.0,4.47,3.94,2.19,1.76,13.57,2229.0,15.145,1984.0,153.36,3.629,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,5,800,6,1.385,684,206,125,353,30.1,18.3,51.6,16.0,23.896,-1000.0,4.6,3.94,2.19,1.76,13.45,2277.0,15.285,2002.3,153.36,3.71,True,True,True,GREEN,False,False,0.172,9.3,53.9,65
400,6,150,1,1.419,521,10,1,510,1.9,0.2,97.9,27.0,29.923,-703.0,0.23,2.67,2.19,0.51,11.41,21.0,12.206,1599.0,106.12,3.509,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,6,150,2,1.418,521,10,1,510,1.9,0.2,97.9,27.0,29.923,-703.0,0.23,2.67,2.19,0.51,11.41,21.0,12.206,1599.0,106.12,3.522,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,6,150,3,1.418,521,10,1,510,1.9,0.2,97.9,27.0,29.923,-703.0,0.23,2.67,2.19,0.51,11.41,21.0,12.206,1599.0,106.12,3.527,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,6,150,4,1.418,521,10,1,510,1.9,0.2,97.9,27.0,29.923,-703.0,0.23,2.67,2.19,0.51,11.41,21.0,12.206,1599.0,106.12,3.531,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,6,150,5,1.419,521,10,1,510,1.9,0.2,97.9,27.0,29.923,-703.0,0.23,2.67,2.19,0.51,11.41,21.0,12.206,1599.0,106.12,3.536,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,6,150,6,1.419,521,10,1,510,1.9,0.2,97.9,27.0,29.923,-703.0,0.23,2.67,2.19,0.51,11.41,21.0,12.206,1599.0,106.12,3.538,True,True,True,RED,False,False,0.172,9.3,53.9,65
400,6,200,1,1.373,584,9,1,574,1.5,0.2,98.3,29.0,29.967,-703.0,0.19,3.09,2.19,0.91,13.23,-11.0,12.188,1596.6,115.49,3.167,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,6,200,2,1.376,584,9,1,574,1.5,0.2,98.3,29.0,29.967,-703.0,0.19,3.09,2.19,0.91,13.23,-11.0,12.188,1596.6,115.49,3.199,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,6,200,3,1.376,584,9,1,574,1.5,0.2,98.3,29.0,29.967,-703.0,0.19,3.09,2.19,0.91,13.23,-11.0,12.188,1596.6,115.49,3.206,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,6,200,4,1.376,584,9,1,574,1.5,0.2,98.3,29.0,29.967,-703.0,0.19,3.09,2.19,0.91,13.23,-11.0,12.188,1596.6,115.49,3.21,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,6,200,5,1.377,584,9,1,574,1.5,0.2,98.3,29.0,29.967,-703.0,0.19,3.09,2.19,0.91,13.23,-11.0,12.188,1596.6,115.49,3.214,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,6,200,6,1.377,584,9,1,574,1.5,0.2,98.3,29.0,29.967,-703.0,0.19,3.09,2.19,0.91,13.23,-11.0,12.188,1596.6,115.49,3.218,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,6,250,1,1.39,626,13,4,609,2.1,0.6,97.3,28.0,29.931,-703.0,0.25,3.45,2.19,1.28,14.75,37.0,12.203,1598.6,126.92,2.94,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,6,250,2,1.395,626,19,4,603,3.0,0.6,96.3,27.0,29.863,-703.0,0.37,3.45,2.19,1.28,14.72,109.0,12.231,1602.3,126.92,3.014,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,6,250,3,1.399,626,20,4,602,3.2,0.6,96.2,27.0,29.859,-703.0,0.39,3.45,2.19,1.28,14.72,125.0,12.232,1602.4,126.92,3.027,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,6,250,4,1.399,626,20,4,602,3.2,0.6,96.2,27.0,29.859,-703.0,0.39,3.45,2.19,1.28,14.72,125.0,12.232,1602.4,126.92,3.031,True,True,False,RED,False,False,0.172,9.3,53.9,65
400,6,250,5,1.399,626,20,4,602,3.2,0.6,96.2,27.0,29.859,-703.0,0.39,3.45,2.19,1.28,14.72,125.0,12.232,1602.4,126.92,3.035,True,True,False,RED,False,False,0.172,9.3,53.9,65
