entry_idx,entry_time,exit_time,dir,entry,stop,risk_pts,target_2R,R_baseline,reason_baseline,year,ny_am,dow,MFE_R,MAE_R,stop_hit_in_horizon,time_to_stop_min,horizon_exhausted_no_stop,touch_0_5,touch_1_0,touch_1_5,touch_2_0,touch_3_0,dol_price,target_type,dol_known_at,distance_to_target_R,dol_artifact,dol_hit_before_stop,dol_hit_before_2R,dol_time_to_dol_min,was_2R_beyond_dol,sf_price,sf_type,sf_dist_R,opp_dol_price,opp_dol_type,opp_dol_dist_R
158583,2021-12-01 15:58:00+00:00,2021-12-01 16:20:00+00:00,long,16372.0,16346.0,26.0,16424.0,1.9711538461538463,target,2021,True,Wednesday,2.1346153846153846,-1.4807692307692308,True,60.0,False,True,True,True,True,False,16376.0,confirmed_1H,2021-11-04 21:00:00+00:00,0.15384615384615385,False,True,True,3.0,True,16403.5,session_so_far_high,1.2115384615384615,16370.5,confirmed_1H,0.057692307692307696
158631,2021-12-01 16:46:00+00:00,2021-12-01 16:50:00+00:00,short,16381.5,16404.75,23.25,16335.0,-1.032258064516129,stop,2021,True,Wednesday,0.08602150537634409,-1.2043010752688172,True,4.0,False,False,False,False,False,False,16375.75,confirmed_1H,2021-11-25 14:00:00+00:00,0.24731182795698925,False,False,True,8.0,True,16182.5,session_so_far_low,8.559139784946236,16383.5,confirmed_1H,0.08602150537634409
158654,2021-12-01 17:09:00+00:00,2021-12-01 17:17:00+00:00,short,16347.75,16373.5,25.75,16296.25,-1.029126213592233,stop,2021,False,Wednesday,0.3786407766990291,-1.0776699029126213,True,8.0,False,False,False,False,False,False,16330.0,confirmed_1H,2021-11-05 15:00:00+00:00,0.6893203883495146,False,False,True,20.0,True,16182.5,session_so_far_low,6.41747572815534,16352.25,confirmed_1H,0.17475728155339806
158805,2021-12-01 19:40:00+00:00,2021-12-01 19:43:00+00:00,long,16187.0,16157.25,29.75,16246.5,-1.0252100840336134,stop,2021,False,Wednesday,0.08403361344537816,-1.184873949579832,True,3.0,False,False,False,False,False,False,16200.0,confirmed_1H,2021-11-12 20:00:00+00:00,0.4369747899159664,False,False,False,,True,16427.5,session_so_far_high,8.084033613445378,16182.5,ONL,0.15126050420168066
159456,2021-12-02 07:31:00+00:00,2021-12-02 08:23:00+00:00,short,15942.5,15963.25,20.75,15901.0,-1.036144578313253,stop,2021,False,Thursday,1.819277108433735,-1.0240963855421688,True,52.0,False,True,True,True,False,False,15937.75,confirmed_1H,2021-11-03 03:00:00+00:00,0.2289156626506024,False,True,True,1.0,True,15867.5,session_so_far_low,3.6144578313253013,15976.5,confirmed_1H,1.6385542168674698
159581,2021-12-02 09:36:00+00:00,2021-12-02 12:26:00+00:00,short,15938.0,15985.0,47.0,15844.0,1.9840425531914894,target,2021,False,Thursday,3.1808510638297873,-1.0159574468085106,True,313.0,False,True,True,True,True,True,15937.75,confirmed_1H,2021-11-03 03:00:00+00:00,0.005319148936170213,False,True,True,1.0,True,15867.5,session_so_far_low,1.5,15976.5,confirmed_1H,0.8191489361702128
159786,2021-12-02 13:01:00+00:00,2021-12-02 13:28:00+00:00,long,15863.75,15818.75,45.0,15953.75,-1.0166666666666666,stop,2021,False,Thursday,0.5666666666666667,-1.011111111111111,True,27.0,False,True,False,False,False,False,15891.5,confirmed_1H,2021-11-01 08:00:00+00:00,0.6166666666666667,False,False,True,96.0,True,15993.0,session_so_far_high,2.8722222222222222,15858.0,confirmed_1H,0.12777777777777777
159847,2021-12-02 14:02:00+00:00,2021-12-02 14:08:00+00:00,long,15861.25,15809.75,51.5,15964.25,-1.0145631067961165,stop,2021,False,Thursday,0.043689320388349516,-1.0728155339805825,True,6.0,False,False,False,False,False,False,15891.5,confirmed_1H,2021-11-01 08:00:00+00:00,0.587378640776699,False,False,True,35.0,True,15993.0,session_so_far_high,2.558252427184466,15858.0,confirmed_1H,0.06310679611650485
159887,2021-12-02 14:42:00+00:00,2021-12-02 15:38:00+00:00,long,15920.5,15822.5,98.0,16116.5,-1.0076530612244898,stop,2021,True,Thursday,1.086734693877551,-1.0051020408163265,True,56.0,False,True,True,False,False,False,15976.5,confirmed_1H,2021-11-03 04:00:00+00:00,0.5714285714285714,False,True,True,2.0,True,15993.0,session_so_far_high,0.7397959183673469,15905.25,confirmed_1H,0.1556122448979592
159976,2021-12-02 16:11:00+00:00,2021-12-03 14:55:00+00:00,long,15946.0,15854.5,91.5,16129.0,-1.0081967213114753,stop,2021,True,Thursday,1.9207650273224044,-1.2322404371584699,True,1304.0,False,True,True,True,False,False,15976.5,confirmed_1H,2021-11-03 04:00:00+00:00,0.3333333333333333,False,True,True,6.0,True,16027.0,session_so_far_high,0.8852459016393442,15937.75,confirmed_1H,0.09016393442622951
161281,2021-12-03 14:56:00+00:00,2021-12-03 15:50:00+00:00,short,15870.25,15974.0,103.75,15662.75,1.9927710843373494,target,2021,True,Friday,3.202409638554217,-1.0168674698795181,True,2293.0,False,True,True,True,True,True,15862.0,ONL,2021-12-03 14:30:00+00:00,0.07951807228915662,False,True,True,3.0,True,15833.25,session_so_far_low,0.3566265060240964,15891.5,confirmed_1H,0.20481927710843373
162144,2021-12-06 06:19:00+00:00,2021-12-06 06:28:00+00:00,short,15755.75,15764.25,8.5,15738.75,1.911764705882353,target,2021,False,Monday,7.5588235294117645,-1.3235294117647058,True,104.0,False,True,True,True,True,True,15686.75,confirmed_1H,2021-09-06 16:00:00+00:00,8.117647058823529,False,False,False,220.0,False,15672.75,session_so_far_low,9.764705882352942,15777.0,confirmed_1H,2.5
162153,2021-12-06 06:28:00+00:00,2021-12-06 07:29:00+00:00,short,15741.0,15758.0,17.0,15707.0,1.9558823529411764,target,2021,False,Monday,2.911764705882353,-1.5294117647058822,True,95.0,False,True,True,True,True,False,15686.75,confirmed_1H,2021-09-06 16:00:00+00:00,3.1911764705882355,False,False,False,211.0,False,15672.75,session_so_far_low,4.014705882352941,15752.25,PDH,0.6617647058823529
162214,2021-12-06 07:29:00+00:00,2021-12-06 08:01:00+00:00,short,15698.75,15745.5,46.75,15605.25,-1.0160427807486632,stop,2021,False,Monday,0.15508021390374332,-1.0053475935828877,True,32.0,False,False,False,False,False,False,15686.75,confirmed_1H,2021-09-06 16:00:00+00:00,0.25668449197860965,False,False,True,150.0,True,15672.75,session_so_far_low,0.5561497326203209,15699.0,confirmed_1H,0.0053475935828877
162338,2021-12-06 09:33:00+00:00,2021-12-06 09:41:00+00:00,short,15781.25,15798.0,16.75,15747.75,1.955223880597015,target,2021,False,Monday,13.253731343283581,-1.1791044776119404,True,482.0,False,True,True,True,True,True,15768.5,confirmed_1H,2021-11-01 17:00:00+00:00,0.7611940298507462,False,True,True,5.0,True,15672.75,session_so_far_low,6.477611940298507,15891.5,confirmed_1H,6.582089552238806
162346,2021-12-06 09:41:00+00:00,2021-12-06 10:29:00+00:00,short,15745.0,15794.5,49.5,15646.0,1.9848484848484849,target,2021,False,Monday,3.7525252525252526,-1.0101010101010102,True,471.0,False,True,True,True,True,True,15686.75,confirmed_1H,2021-09-06 16:00:00+00:00,1.1767676767676767,False,True,True,18.0,True,15672.75,session_so_far_low,1.4595959595959596,15752.25,PDH,0.14646464646464646
162656,2021-12-06 14:51:00+00:00,2021-12-07 05:44:00+00:00,long,15694.5,15575.0,119.5,15933.5,1.993723849372385,target,2021,True,Monday,6.2112970711297075,-0.7866108786610879,False,,True,True,True,True,True,True,15699.0,confirmed_1H,2021-09-01 16:00:00+00:00,0.03765690376569038,False,True,True,1.0,True,15809.0,session_so_far_high,0.9581589958158996,15686.75,confirmed_1H,0.06485355648535565
164106,2021-12-07 16:01:00+00:00,2021-12-07 16:06:00+00:00,short,16284.0,16296.75,12.75,16258.5,-1.0588235294117647,stop,2021,True,Tuesday,0.23529411764705882,-1.0980392156862746,True,5.0,False,False,False,False,False,False,16283.75,confirmed_1H,2021-11-18 01:00:00+00:00,0.0196078431372549,False,True,True,1.0,True,15824.5,session_so_far_low,36.03921568627451,16307.5,confirmed_1H,1.8431372549019607
165256,2021-12-08 12:11:00+00:00,2021-12-08 14:32:00+00:00,short,16353.25,16395.75,42.5,16268.25,1.9823529411764707,target,2021,False,Wednesday,2.3941176470588235,-1.035294117647059,True,526.0,False,True,True,True,True,False,16330.0,confirmed_1H,2021-11-05 15:00:00+00:00,0.5470588235294118,False,True,True,88.0,True,16327.5,session_so_far_low,0.6058823529411764,16356.0,confirmed_1H,0.06470588235294118
166134,2021-12-09 03:49:00+00:00,2021-12-09 03:59:00+00:00,short,16404.75,16412.25,7.5,16389.75,1.9,target,2021,False,Wednesday,13.666666666666666,-1.1,True,651.0,False,True,True,True,True,True,16375.75,confirmed_1H,2021-11-25 14:00:00+00:00,3.8666666666666667,False,True,False,11.0,False,16372.0,session_so_far_low,4.366666666666666,16410.25,confirmed_1H,0.7333333333333333
166144,2021-12-09 03:59:00+00:00,2021-12-09 10:21:00+00:00,short,16379.25,16407.75,28.5,16322.25,1.9736842105263157,target,2021,False,Wednesday,2.7017543859649122,-1.0701754385964912,True,639.0,False,True,True,True,True,False,16375.75,confirmed_1H,2021-11-25 14:00:00+00:00,0.12280701754385964,False,True,True,1.0,True,16372.0,session_so_far_low,0.2543859649122807,16383.5,confirmed_1H,0.14912280701754385
166630,2021-12-09 12:06:00+00:00,2021-12-09 13:34:00+00:00,long,16329.5,16310.75,18.75,16367.0,-1.04,stop,2021,False,Thursday,0.72,-1.04,True,88.0,False,True,False,False,False,False,16330.0,confirmed_1H,2021-11-17 15:00:00+00:00,0.02666666666666667,False,True,True,1.0,True,16420.0,session_so_far_high,4.826666666666667,16319.25,confirmed_1H,0.5466666666666666
166776,2021-12-09 14:32:00+00:00,2021-12-09 14:57:00+00:00,long,16363.0,16332.25,30.75,16424.5,-1.024390243902439,stop,2021,True,Thursday,1.6666666666666667,-1.3414634146341464,True,25.0,False,True,True,True,False,False,16368.5,confirmed_1H,2021-11-25 00:00:00+00:00,0.17886178861788618,False,True,True,2.0,True,16420.0,session_so_far_high,1.853658536585366,16356.0,htf_pocket,0.22764227642276422
166807,2021-12-09 15:03:00+00:00,2021-12-09 15:08:00+00:00,long,16361.25,16320.75,40.5,16442.25,-1.0185185185185186,stop,2021,True,Thursday,0.11728395061728394,-1.0432098765432098,True,5.0,False,False,False,False,False,False,16362.5,confirmed_1H,2021-11-08 14:00:00+00:00,0.030864197530864196,False,True,True,1.0,True,16420.0,session_so_far_high,1.4506172839506173,16356.0,confirmed_1H,0.12962962962962962
166890,2021-12-09 16:26:00+00:00,2021-12-09 17:05:00+00:00,long,16329.0,16279.75,49.25,16427.5,-1.015228426395939,stop,2021,True,Thursday,0.3147208121827411,-1.218274111675127,True,39.0,False,False,False,False,False,False,16330.0,confirmed_1H,2021-11-17 15:00:00+00:00,0.02030456852791878,False,True,True,1.0,True,16420.0,session_so_far_high,1.8477157360406091,16319.25,confirmed_1H,0.19796954314720813
166973,2021-12-09 17:49:00+00:00,2021-12-09 18:03:00+00:00,long,16305.25,16280.25,25.0,16355.25,-1.03,stop,2021,False,Thursday,0.19,-1.12,True,14.0,False,False,False,False,False,False,16307.5,confirmed_1H,2021-11-26 17:00:00+00:00,0.09,False,True,True,1.0,True,16420.0,session_so_far_high,4.59,16303.5,confirmed_1H,0.07
167001,2021-12-09 18:17:00+00:00,2021-12-09 18:24:00+00:00,long,16290.75,16270.75,20.0,16330.75,-1.0375,stop,2021,False,Thursday,0.3875,-1.25,True,7.0,False,False,False,False,False,False,16307.5,confirmed_1H,2021-11-26 17:00:00+00:00,0.8375,False,False,True,1100.0,True,16420.0,session_so_far_high,6.4625,16288.25,confirmed_1H,0.125
167834,2021-12-10 09:11:00+00:00,2021-12-10 09:39:00+00:00,short,16176.5,16196.0,19.5,16137.5,-1.0384615384615385,stop,2021,False,Friday,0.2564102564102564,-1.1794871794871795,True,28.0,False,False,False,False,False,False,16171.25,confirmed_1H,2021-11-16 08:00:00+00:00,0.2692307692307692,False,False,True,260.0,True,16142.0,session_so_far_low,1.7692307692307692,16187.0,confirmed_1H,0.5384615384615384
167904,2021-12-10 10:21:00+00:00,2021-12-10 10:35:00+00:00,short,16185.25,16199.75,14.5,16156.25,-1.0517241379310345,stop,2021,False,Friday,0.017241379310344827,-1.0,True,14.0,False,False,False,False,False,False,16178.25,confirmed_1H,2021-11-16 03:00:00+00:00,0.4827586206896552,False,False,True,147.0,True,16142.0,session_so_far_low,2.9827586206896552,16187.0,confirmed_1H,0.1206896551724138
168009,2021-12-10 12:06:00+00:00,2021-12-10 13:31:00+00:00,short,16209.0,16228.0,19.0,16171.0,-1.0394736842105263,stop,2021,False,Friday,1.881578947368421,-2.223684210526316,True,85.0,False,True,True,True,False,False,16205.5,confirmed_1H,2021-11-15 07:00:00+00:00,0.18421052631578946,False,True,True,4.0,True,16142.0,session_so_far_low,3.526315789473684,16216.0,confirmed_1H,0.3684210526315789
168104,2021-12-10 13:41:00+00:00,2021-12-10 14:35:00+00:00,short,16282.75,16311.0,28.25,16226.25,-1.0265486725663717,stop,2021,False,Friday,0.9646017699115044,-1.238938053097345,True,54.0,False,True,False,False,False,False,16282.5,confirmed_1H,2021-11-09 04:00:00+00:00,0.008849557522123894,False,True,True,1.0,True,16142.0,session_so_far_low,4.982300884955753,16307.5,confirmed_1H,0.8761061946902655
168234,2021-12-10 15:51:00+00:00,2021-12-10 16:44:00+00:00,short,16179.25,16232.75,53.5,16072.25,-1.014018691588785,stop,2021,True,Friday,0.8504672897196262,-1.0233644859813085,True,53.0,False,True,False,False,False,False,16178.25,confirmed_1H,2021-11-16 03:00:00+00:00,0.018691588785046728,False,True,True,1.0,True,16142.0,session_so_far_low,0.6962616822429907,16187.0,confirmed_1H,0.14485981308411214
168342,2021-12-10 17:39:00+00:00,2021-12-10 17:51:00+00:00,short,16211.0,16249.25,38.25,16134.5,-1.0196078431372548,stop,2021,False,Friday,0.13071895424836602,-1.0130718954248366,True,12.0,False,False,False,False,False,False,16209.25,confirmed_1H,2021-11-15 12:00:00+00:00,0.0457516339869281,False,True,True,1.0,True,16133.75,session_so_far_low,2.019607843137255,16216.0,confirmed_1H,0.13071895424836602
169403,2021-12-13 12:20:00+00:00,2021-12-13 12:22:00+00:00,short,16387.75,16394.0,6.25,16375.25,-1.12,stop,2021,False,Monday,0.12,-1.2,True,2.0,False,False,False,False,False,False,16375.75,confirmed_1H,2021-11-25 14:00:00+00:00,1.92,False,False,True,105.0,True,16317.0,session_so_far_low,11.32,16391.75,confirmed_1H,0.64
170579,2021-12-14 08:56:00+00:00,2021-12-14 09:37:00+00:00,short,16112.25,16129.25,17.0,16078.25,1.9558823529411764,target,2021,False,Tuesday,22.25,-1.25,True,2059.0,False,True,True,True,True,True,16111.75,confirmed_1H,2021-12-13 19:00:00+00:00,0.029411764705882353,False,True,True,1.0,True,16074.25,session_so_far_low,2.235294117647059,16114.0,confirmed_1H,0.10294117647058823
170620,2021-12-14 09:37:00+00:00,2021-12-14 09:53:00+00:00,short,16075.0,16102.5,27.5,16020.0,1.9727272727272727,target,2021,False,Tuesday,12.4,-1.2545454545454546,True,2013.0,False,True,True,True,True,True,16074.25,htf_pocket,2021-12-14 09:00:00+00:00,0.02727272727272727,False,True,True,1.0,True,16074.25,session_so_far_low,0.02727272727272727,16078.5,confirmed_1H,0.12727272727272726
172069,2021-12-15 10:46:00+00:00,2021-12-15 11:21:00+00:00,long,15895.0,15880.25,14.75,15924.5,-1.0508474576271187,stop,2021,False,Wednesday,0.5254237288135594,-1.847457627118644,True,35.0,False,True,False,False,False,False,15897.25,confirmed_1H,2021-12-06 22:00:00+00:00,0.15254237288135594,False,True,True,14.0,True,15961.75,session_so_far_high,4.52542372881356,15892.75,htf_pocket,0.15254237288135594
172108,2021-12-15 11:25:00+00:00,2021-12-15 11:31:00+00:00,long,15873.0,15860.25,12.75,15898.5,-1.0588235294117647,stop,2021,False,Wednesday,0.39215686274509803,-1.3529411764705883,True,6.0,False,False,False,False,False,False,15884.75,confirmed_1H,2021-12-07 04:00:00+00:00,0.9215686274509803,False,False,True,28.0,True,15961.75,session_so_far_high,6.96078431372549,15862.0,confirmed_1H,0.8627450980392157
172154,2021-12-15 12:11:00+00:00,2021-12-15 12:33:00+00:00,long,15896.75,15886.5,10.25,15917.25,1.9268292682926829,target,2021,False,Wednesday,6.951219512195122,-1.9024390243902438,True,141.0,False,True,True,True,True,True,15897.25,confirmed_1H,2021-12-06 22:00:00+00:00,0.04878048780487805,False,True,True,1.0,True,15961.75,session_so_far_high,6.341463414634147,15896.5,confirmed_1H,0.024390243902439025
172261,2021-12-15 13:58:00+00:00,2021-12-15 14:09:00+00:00,short,15896.5,15918.75,22.25,15852.0,-1.0337078651685394,stop,2021,False,Wednesday,0.33707865168539325,-1.0,True,11.0,False,False,False,False,False,False,15892.75,confirmed_1H,2021-12-15 04:00:00+00:00,0.16853932584269662,False,True,True,3.0,True,15848.0,session_so_far_low,2.1797752808988764,15897.25,confirmed_1H,0.033707865168539325
172358,2021-12-15 15:35:00+00:00,2021-12-15 15:58:00+00:00,long,15870.75,15843.5,27.25,15925.25,-1.0275229357798166,stop,2021,True,Wednesday,1.4311926605504588,-1.110091743119266,True,23.0,False,True,True,False,False,False,15884.75,confirmed_1H,2021-12-07 04:00:00+00:00,0.5137614678899083,False,True,True,1.0,True,15968.0,session_so_far_high,3.5688073394495414,15862.0,confirmed_1H,0.3211009174311927
172480,2021-12-15 17:37:00+00:00,2021-12-15 19:01:00+00:00,long,15801.25,15760.5,40.75,15882.75,-1.01840490797546,stop,2021,False,Wednesday,1.0736196319018405,-1.2576687116564418,True,84.0,False,True,True,False,False,False,15809.0,confirmed_1H,2021-12-06 12:00:00+00:00,0.1901840490797546,False,True,True,32.0,True,15968.0,session_so_far_high,4.0920245398773005,15789.0,confirmed_1H,0.3006134969325153
172608,2021-12-15 19:45:00+00:00,2021-12-15 19:54:00+00:00,short,15944.75,15998.75,54.0,15836.75,-1.0138888888888888,stop,2021,False,Wednesday,0.1574074074074074,-1.3842592592592593,True,9.0,False,False,False,False,False,False,15937.75,confirmed_1H,2021-11-03 03:00:00+00:00,0.12962962962962962,False,True,True,1.0,True,15740.25,session_so_far_low,3.787037037037037,15961.75,confirmed_1H,0.3148148148148148
172692,2021-12-15 21:09:00+00:00,2021-12-15 23:03:00+00:00,short,16285.0,16301.0,16.0,16253.0,-1.046875,stop,2021,False,Wednesday,0.453125,-1.25,True,54.0,False,False,False,False,False,False,16284.75,confirmed_1H,2021-11-17 00:00:00+00:00,0.015625,False,True,True,1.0,True,15740.25,session_so_far_low,34.046875,16307.5,confirmed_1H,1.40625
173524,2021-12-16 12:01:00+00:00,2021-12-16 13:10:00+00:00,short,16421.25,16451.75,30.5,16360.25,1.9754098360655739,target,2021,False,Thursday,30.4672131147541,-0.13114754098360656,False,,True,True,True,True,True,True,16406.25,confirmed_1H,2021-11-25 11:00:00+00:00,0.4918032786885246,False,True,True,6.0,True,16277.25,session_so_far_low,4.721311475409836,16423.75,confirmed_1H,0.08196721311475409
174439,2021-12-17 04:16:00+00:00,2021-12-17 07:20:00+00:00,long,15798.0,15772.0,26.0,15850.0,1.9711538461538463,target,2021,False,Thursday,2.8846153846153846,-1.0384615384615385,True,287.0,False,True,True,True,True,False,15809.0,confirmed_1H,2021-12-06 12:00:00+00:00,0.4230769230769231,False,True,True,17.0,True,15897.5,session_so_far_high,3.826923076923077,15793.0,PSL,0.19230769230769232
174623,2021-12-17 07:20:00+00:00,2021-12-17 08:13:00+00:00,long,15862.0,15830.0,32.0,15926.0,-1.0234375,stop,2021,False,Friday,0.34375,-1.078125,True,53.0,False,False,False,False,False,False,15884.75,confirmed_1H,2021-12-07 04:00:00+00:00,0.7109375,False,False,True,512.0,True,15897.5,session_so_far_high,1.109375,15858.0,confirmed_1H,0.125
174779,2021-12-17 09:56:00+00:00,2021-12-17 10:54:00+00:00,long,15764.25,15703.25,61.0,15886.25,-1.0122950819672132,stop,2021,False,Friday,0.16393442622950818,-1.0,True,58.0,False,False,False,False,False,False,15773.5,confirmed_1H,2021-12-06 08:00:00+00:00,0.15163934426229508,False,True,True,1.0,True,15897.5,session_so_far_high,2.1844262295081966,15762.75,confirmed_1H,0.02459016393442623
174843,2021-12-17 11:00:00+00:00,2021-12-17 12:50:00+00:00,long,15724.75,15702.25,22.5,15769.75,-1.0333333333333334,stop,2021,False,Friday,1.988888888888889,-1.5222222222222221,True,110.0,False,True,True,True,False,False,15752.25,confirmed_1H,2021-12-06 02:00:00+00:00,1.2222222222222223,False,True,True,26.0,True,15897.5,session_so_far_high,7.677777777777778,15686.75,confirmed_1H,1.6888888888888889
174957,2021-12-17 12:54:00+00:00,2021-12-17 14:32:00+00:00,long,15689.25,15660.5,28.75,15746.75,1.9739130434782608,target,2021,False,Friday,3.5478260869565217,-1.1217391304347826,True,109.0,False,True,True,True,True,True,15691.0,confirmed_1H,2021-09-08 04:00:00+00:00,0.06086956521739131,False,True,True,2.0,True,15897.5,session_so_far_high,7.243478260869566,15686.75,confirmed_1H,0.08695652173913043
175070,2021-12-17 14:47:00+00:00,2021-12-17 15:23:00+00:00,long,15730.5,15656.0,74.5,15879.5,-1.0100671140939597,stop,2021,True,Friday,1.5100671140939597,-1.0570469798657718,True,36.0,False,True,True,True,False,False,15752.25,confirmed_1H,2021-12-06 02:00:00+00:00,0.29194630872483224,False,True,True,1.0,True,15897.5,session_so_far_high,2.2416107382550337,15686.75,confirmed_1H,0.587248322147651
175110,2021-12-17 15:27:00+00:00,2021-12-17 15:46:00+00:00,long,15716.5,15650.75,65.75,15848.0,1.9885931558935361,target,2021,True,Friday,3.650190114068441,-1.2699619771863118,True,574.0,False,True,True,True,True,True,15717.5,confirmed_1H,2021-10-27 20:00:00+00:00,0.015209125475285171,False,True,True,1.0,True,15897.5,session_so_far_high,2.752851711026616,15686.75,confirmed_1H,0.4524714828897338
175129,2021-12-17 15:46:00+00:00,2021-12-17 16:47:00+00:00,long,15845.25,15780.0,65.25,15975.75,-1.0114942528735633,stop,2021,True,Friday,1.7049808429118773,-1.2375478927203065,True,61.0,False,True,True,True,False,False,15873.0,htf_pocket,2021-12-17 15:00:00+00:00,0.42528735632183906,False,True,True,4.0,True,15897.5,session_so_far_high,0.8007662835249042,15825.25,confirmed_1H,0.3065134099616858
175234,2021-12-17 17:31:00+00:00,2021-12-17 17:33:00+00:00,long,15806.0,15778.0,28.0,15862.0,1.9732142857142858,target,2021,False,Friday,2.0267857142857144,-1.0178571428571428,True,23.0,False,True,True,True,True,False,15809.0,confirmed_1H,2021-12-06 12:00:00+00:00,0.10714285714285714,False,True,True,1.0,True,15956.5,session_so_far_high,5.375,15793.0,PSL,0.4642857142857143
175326,2021-12-17 19:03:00+00:00,2021-12-17 19:12:00+00:00,short,15873.25,15907.25,34.0,15805.25,-1.0220588235294117,stop,2021,False,Friday,0.27941176470588236,-1.1911764705882353,True,9.0,False,False,False,False,False,False,15862.0,confirmed_1H,2021-12-03 04:00:00+00:00,0.33088235294117646,False,False,True,25.0,True,15651.75,session_so_far_low,6.514705882352941,15884.75,confirmed_1H,0.3382352941176471
175354,2021-12-17 19:31:00+00:00,2021-12-17 19:47:00+00:00,short,15866.5,15907.0,40.5,15785.5,-1.0185185185185186,stop,2021,False,Friday,0.37037037037037035,-1.271604938271605,True,16.0,False,False,False,False,False,False,15862.0,confirmed_1H,2021-12-03 04:00:00+00:00,0.1111111111111111,False,True,True,2.0,True,15651.75,session_so_far_low,5.302469135802469,15873.0,htf_pocket,0.16049382716049382
175374,2021-12-17 19:51:00+00:00,2021-12-17 20:19:00+00:00,short,15888.5,15919.0,30.5,15827.5,1.9754098360655739,target,2021,False,Friday,13.0,-1.0491803278688525,True,2693.0,False,True,True,True,True,True,15862.0,confirmed_1H,2021-12-03 04:00:00+00:00,0.8688524590163934,False,True,True,3.0,True,15651.75,session_so_far_low,7.762295081967213,15891.5,confirmed_1H,0.09836065573770492
175402,2021-12-17 20:19:00+00:00,2021-12-19 23:55:00+00:00,short,15841.25,15889.0,47.75,15745.75,1.9842931937172774,target,2021,False,Friday,7.31413612565445,-1.1413612565445026,True,2652.0,False,True,True,True,True,True,15825.25,confirmed_1H,2021-12-02 01:00:00+00:00,0.33507853403141363,False,True,True,13.0,True,15651.75,session_so_far_low,3.968586387434555,15873.0,confirmed_1H,0.6649214659685864
176588,2021-12-20 17:05:00+00:00,2021-12-20 17:10:00+00:00,long,15574.5,15550.75,23.75,15622.0,-1.0315789473684212,stop,2021,False,Monday,0.010526315789473684,-1.063157894736842,True,5.0,False,False,False,False,False,False,15583.5,confirmed_1H,2021-10-26 04:00:00+00:00,0.37894736842105264,False,False,True,14.0,True,15851.75,session_so_far_high,11.673684210526316,15559.25,confirmed_1H,0.6421052631578947
177904,2021-12-21 16:01:00+00:00,2021-12-21 16:15:00+00:00,long,15672.25,15639.0,33.25,15738.75,1.9774436090225564,target,2021,True,Tuesday,21.43609022556391,-0.03007518796992481,False,,True,True,True,True,True,True,15675.75,confirmed_1H,2021-09-09 16:00:00+00:00,0.10526315789473684,False,True,True,1.0,True,15827.25,session_so_far_high,4.661654135338346,15670.0,ONL,0.06766917293233082
177918,2021-12-21 16:15:00+00:00,2021-12-21 17:32:00+00:00,long,15739.75,15687.0,52.75,15845.25,1.985781990521327,target,2021,True,Tuesday,12.23222748815166,-0.6208530805687204,False,,True,True,True,True,True,True,15752.25,confirmed_1H,2021-12-06 02:00:00+00:00,0.23696682464454977,False,True,True,23.0,True,15827.25,session_so_far_high,1.6587677725118484,15734.0,confirmed_1H,0.10900473933649289
178162,2021-12-21 20:19:00+00:00,2021-12-21 20:55:00+00:00,short,15948.0,15967.5,19.5,15909.0,-1.0384615384615385,stop,2021,False,Tuesday,1.9615384615384615,-1.8205128205128205,True,36.0,False,True,True,True,False,False,15937.75,confirmed_1H,2021-11-03 03:00:00+00:00,0.5256410256410257,False,True,True,4.0,True,15605.0,session_so_far_low,17.58974358974359,15956.5,confirmed_1H,0.4358974358974359
178879,2021-12-22 09:16:00+00:00,2021-12-22 11:49:00+00:00,long,15927.0,15904.25,22.75,15972.5,1.967032967032967,target,2021,False,Wednesday,28.736263736263737,-0.9010989010989011,False,,True,True,True,True,True,True,15956.5,confirmed_1H,2021-12-17 19:00:00+00:00,1.2967032967032968,False,True,True,95.0,True,15982.0,session_so_far_high,2.4175824175824174,15921.5,htf_pocket,0.24175824175824176
179032,2021-12-22 11:49:00+00:00,2021-12-22 13:00:00+00:00,long,15973.75,15955.5,18.25,16010.25,-1.0410958904109588,stop,2021,False,Wednesday,0.6164383561643836,-1.0,True,71.0,False,True,False,False,False,False,15976.5,confirmed_1H,2021-11-03 04:00:00+00:00,0.1506849315068493,False,True,True,9.0,True,15982.0,session_so_far_high,0.4520547945205479,15959.75,confirmed_1H,0.7671232876712328
179103,2021-12-22 13:00:00+00:00,2021-12-22 13:45:00+00:00,short,15956.75,15980.5,23.75,15909.25,1.9684210526315788,target,2021,False,Wednesday,2.0105263157894737,-1.7263157894736842,True,104.0,False,True,True,True,True,False,15955.5,confirmed_1H,2021-11-03 21:00:00+00:00,0.05263157894736842,False,True,True,1.0,True,15881.5,session_so_far_low,3.168421052631579,15961.75,confirmed_1H,0.21052631578947367
179253,2021-12-22 15:30:00+00:00,2021-12-22 15:38:00+00:00,short,16003.0,16034.5,31.5,15940.0,-1.0238095238095237,stop,2021,True,Wednesday,0.03968253968253968,-1.4206349206349207,True,8.0,False,False,False,False,False,False,16001.75,confirmed_1H,2021-11-12 17:00:00+00:00,0.03968253968253968,False,True,True,1.0,True,15881.5,session_so_far_low,3.857142857142857,16017.25,confirmed_1H,0.4523809523809524
