ts,direction,entry,stop,target,risk_usd,R,mae_r,sweep_bar,mss_bar,fill_bar,d1c_keep,b1_fvg_h1_in,b1_fvg_h1_near,b1_fvg_h4_in,b1_fvg_h4_near,b1_fvg_d1_in,b1_fvg_d1_near,b1_pdhl_10,b1_pdhl_20,b1_h1swing_10,b1_h1swing_20,b2_disp_fvg_confirm,b3_ote_fvg_confluence,b4_smt_es,b4_smt_ym,b4_smt_rty,b4_smt_es_testable,b4_smt_ym_testable,b4_smt_rty_testable
2024-07-11 11:05:00-04:00,-1,20633.06,20679.5,20540.16,92.87999999999738,1.5002153316107243,-0.3109388458225473,216560,216561,216562,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-07-18 10:00:00-04:00,-1,20083.04,20149.75,19949.63,133.41999999999825,1.499925048718345,-0.3591665417478555,217925,217926,217929,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-07-30 10:05:00-04:00,-1,19213.89,19267.5,19106.67,107.22000000000116,1.5,-0.5803021824286559,220136,220137,220138,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-08-05 10:10:00-04:00,1,17947.59,17858.0,18126.77,179.1800000000003,-1.0055809800200914,-1.022323920080366,221241,221242,221243,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True
2024-08-06 10:15:00-04:00,1,18165.3,18101.75,18292.41,127.09999999999854,1.500078678206153,-0.59480723839496,221518,221519,221520,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-08-08 10:55:00-04:00,1,18387.3,18362.75,18436.4,49.099999999998545,-0.01018329938900231,-1.0814663951120187,222078,222079,222080,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-08-09 10:30:00-04:00,1,18454.29,18426.5,18509.87,55.580000000001746,1.4999999999999345,-0.6491543720762974,222339,222347,222351,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-08-12 10:05:00-04:00,-1,18636.43,18673.0,18563.28,73.13999999999942,-1.0136724090784797,-1.2802843861088347,222616,222617,222622,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2024-08-16 10:25:00-04:00,1,19566.28,19525.25,19648.35,82.05999999999767,-1.0121862052156962,-1.4387033877650623,223728,223729,223730,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-08-20 10:10:00-04:00,1,19846.36,19811.75,19915.58,69.22000000000116,-1.0144466917075987,-1.1300202253683884,224271,224275,224279,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,True
2024-08-22 10:20:00-04:00,-1,19905.53,19986.25,19744.09,161.44000000000233,1.4999999999999774,-0.327923686818642,224831,224832,224833,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-08-29 09:50:00-04:00,1,19561.48,19477.75,19728.93,167.45999999999913,0.6509017078705397,-0.3670130180341541,226205,226206,226207,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-09-04 10:00:00-04:00,1,18893.2,18859.5,18960.59,67.40000000000146,-1.0148367952522253,-1.6305637982195709,227259,227261,227265,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True
2024-09-09 10:55:00-04:00,-1,18577.47,18641.5,18449.41,128.05999999999767,-0.0039044198032173183,-1.0468530376386078,228100,228101,228104,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-09-12 11:25:00-04:00,1,19296.81,19258.75,19372.93,76.12000000000262,-1.013137151865475,-1.3284287966368777,228930,228935,228938,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2024-09-13 10:00:00-04:00,1,19424.88,19397.75,19479.15,54.26000000000204,1.5001842978252562,-0.39181717655733944,229191,229192,229197,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
2024-09-13 10:25:00-04:00,1,19488.33,19413.75,19637.48,149.1600000000035,-1.0067042102440331,-1.0067042102440331,229198,229201,229202,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2024-09-17 10:05:00-04:00,-1,19567.19,19594.25,19513.07,54.12000000000262,-0.009238728750923464,-1.5450849963044822,229743,229746,229750,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2024-09-23 09:45:00-04:00,-1,20067.67,20086.25,20030.52,37.16000000000349,-0.013455328310009507,-1.0672766415500474,230847,230848,230850,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2024-09-26 10:35:00-04:00,-1,20357.52,20412.25,20248.07,109.45999999999913,1.4999086424264718,-0.15951032340580365,231686,231687,231688,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-09-27 09:45:00-04:00,-1,20359.61,20388.0,20302.84,56.779999999998836,1.4998238816484961,-0.5949277914758635,231951,231952,231954,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2024-09-27 10:35:00-04:00,-1,20319.95,20347.75,20264.34,55.599999999998545,1.5001798561151445,-0.49640287769782854,231960,231963,231964,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-09-30 10:00:00-04:00,1,20197.67,20167.0,20259.01,61.33999999999651,-1.0163025758069784,-1.114118030648849,232227,232228,232233,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-10-03 10:40:00-04:00,1,19932.22,19894.25,20008.17,75.94000000000233,1.5001316829074895,-0.5193573874111288,233055,233059,233069,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True
2024-10-04 11:00:00-04:00,-1,20128.82,20229.25,19927.96,200.86000000000058,-0.4125261376082861,-0.5320123469082957,233336,233337,233349,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
2024-10-21 10:35:00-04:00,1,20465.48,20422.25,20551.93,86.45999999999913,-1.0115660421003934,-1.1561415683553105,236369,236370,236380,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-10-22 09:50:00-04:00,1,20436.73,20369.0,20572.2,135.45999999999913,1.339878931049765,-0.16949653034105475,236645,236646,236647,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-10-24 09:40:00-04:00,-1,20355.22,20398.5,20268.67,86.55999999999767,1.4998844731978425,-0.5378927911275292,237195,237196,237197,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-11-08 09:40:00-05:00,1,21201.29,21174.5,21254.87,53.580000000001746,-1.0186636804777895,-1.1213139231056324,240231,240232,240233,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-11-11 10:30:00-05:00,-1,21204.82,21284.25,21045.96,158.86000000000058,0.774266649880395,-0.4964119350371415,240510,240511,240519,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-11-13 11:40:00-05:00,1,21114.77,21094.5,21155.32,40.54000000000087,1.5002466699555599,-0.6546620621608362,241076,241082,241085,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2024-11-21 10:15:00-05:00,-1,20691.89,20786.5,20502.66,189.22000000000116,-0.0026424268047774424,-1.01056970721911,242720,242721,242724,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2024-12-05 11:15:00-05:00,-1,21527.83,21552.0,21479.48,48.33999999999651,-1.02068680182044,-1.1551510136533003,245385,245397,245403,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True
2024-12-10 11:15:00-05:00,-1,21500.36,21529.5,21442.07,58.279999999998836,1.5001715854495887,-0.38229238160602746,246229,246230,246231,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-12-12 10:15:00-05:00,-1,21666.46,21688.75,21621.88,44.580000000001746,-1.0224315836698061,-1.0560789591745154,246769,246770,246771,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-12-19 10:10:00-05:00,-1,21582.78,21647.5,21453.34,129.44000000000233,1.499999999999972,-0.8532138442521658,248147,248148,248150,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2024-12-20 09:45:00-05:00,1,21223.05,21183.75,21301.65,78.59999999999854,-1.0127226463104329,-1.5916030534351255,248418,248419,248421,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2024-12-31 09:45:00-05:00,-1,21442.67,21489.0,21350.01,92.66000000000349,1.4999999999999607,-0.35786747248005873,250030,250031,250032,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2025-01-02 09:50:00-05:00,-1,21312.0,21373.5,21189.0,123.0,-1.008130081300813,-1.1382113821138211,250305,250306,250309,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-01-07 09:45:00-05:00,-1,21771.33,21806.5,21700.99,70.33999999999651,1.5000000000000517,-0.6730167756610586,251133,251134,251136,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True
2025-01-07 10:20:00-05:00,-1,21601.73,21770.25,21264.68,337.0400000000009,0.9531509613102278,-0.20632565867553018,251140,251141,251143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-01-14 10:10:00-05:00,-1,21086.67,21091.0,21078.01,8.660000000003492,-1.1154734411084986,-1.6351039260967415,252423,252427,252431,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True
2025-01-16 09:40:00-05:00,-1,21468.79,21500.75,21404.86,63.919999999998254,1.500156445556978,-0.16301627033789953,252975,252976,252977,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
2025-01-16 09:55:00-05:00,-1,21403.46,21474.5,21261.37,142.08000000000175,-1.0070382882882882,-1.003519144144144,252978,252979,252980,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-01-21 09:50:00-05:00,-1,21648.84,21718.75,21509.0,139.8199999999997,-0.0035760263195536712,-1.0035760263195537,253757,253758,253759,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-01-23 12:00:00-05:00,1,21925.03,21896.25,21982.6,57.55999999999767,1.500173731758201,-0.8610145934676803,254329,254330,254337,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-01-27 10:15:00-05:00,1,21266.09,21108.5,21581.27,315.1800000000003,-0.5970556507392605,-0.8080461958246083,254861,254862,254868,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-01-30 10:00:00-05:00,1,21640.64,21596.25,21729.42,88.77999999999884,-1.0112637981527373,-1.1126379815273726,255688,255690,255693,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True
2025-02-05 09:55:00-05:00,1,21541.36,21518.5,21587.06,45.720000000001164,1.4995625546806552,-0.35476815398076883,256791,256792,256796,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-02-05 11:15:00-05:00,1,21573.39,21509.75,21700.66,127.27999999999884,1.4999214330609805,-0.16719044626020607,256803,256810,256812,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-02-07 10:20:00-05:00,-1,21761.2,21947.0,21389.59,371.59999999999854,0.8904736275565198,-0.23035522066738126,257350,257351,257353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-02-12 10:40:00-05:00,1,21720.61,21667.25,21827.34,106.72000000000116,-1.0093703148425786,-1.0749625187406289,258183,258184,258185,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2025-02-14 10:00:00-05:00,1,22106.16,22094.25,22129.98,23.81999999999971,1.5,-0.6011754827875686,258723,258726,258729,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2025-02-14 10:15:00-05:00,1,22133.98,22098.5,22204.93,70.95999999999913,-0.0070462232243518885,-1.1832018038331478,258730,258731,258732,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
2025-02-17 10:25:00-05:00,-1,22227.28,22253.25,22175.35,51.94000000000233,-0.306892568348125,-0.9422410473623437,258999,259000,259010,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
2025-02-18 09:55:00-05:00,-1,22206.18,22257.75,22103.04,103.13999999999942,0.9016870273414828,-0.3600930773705607,259230,259231,259232,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2025-02-28 11:15:00-05:00,1,20653.75,20553.5,20854.25,200.5,-1.0049875311720697,-1.0299251870324189,261443,261445,261456,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-03-03 10:30:00-05:00,-1,20974.44,21101.75,20719.81,254.62000000000262,1.5000392742125315,-0.11633021757914663,261714,261715,261723,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True
2025-03-05 10:15:00-05:00,1,20375.98,20269.75,20588.43,212.45999999999913,-1.0047067683328628,-1.110609055822273,262269,262270,262272,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
2025-03-12 11:25:00-04:00,-1,19521.32,19570.0,19423.97,97.36000000000058,-1.0102711585866886,-1.3235414954806883,263660,263661,263666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-03-13 10:15:00-04:00,-1,19509.26,19577.5,19372.78,136.4800000000032,1.4999999999999734,-0.8900937866354071,263921,263923,263928,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-03-21 11:15:00-04:00,1,19727.34,19662.5,19857.02,129.6800000000003,1.5,-0.741671807526219,265585,265592,265596,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2025-03-27 10:20:00-04:00,1,20051.88,19999.75,20156.12,104.26000000000204,1.4998081718779583,-0.07922501438712715,266685,266687,266689,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2025-03-31 11:30:00-04:00,1,19181.49,19113.25,19317.98,136.4800000000032,1.5000732708088713,-0.2709554513482,267253,267254,267255,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2025-04-01 10:00:00-04:00,1,19368.2,19347.0,19410.6,42.400000000001455,-1.0235849056603765,-1.0,267507,267509,267513,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2025-04-02 10:10:00-04:00,1,19504.34,19316.0,19881.01,376.6800000000003,1.499973452267171,-0.06950196453222966,267785,267786,267791,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True
2025-04-09 09:45:00-04:00,1,17329.7,17159.5,17670.08,340.40000000000146,1.4999412455934182,-0.7267920094007062,269164,269165,269166,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-04-14 10:00:00-04:00,-1,19070.17,19194.25,18822.02,248.1600000000035,1.4999597034171273,-0.9899258542875565,269994,269996,269997,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-04-17 09:50:00-04:00,-1,18470.4,18547.25,18316.71,153.6999999999971,1.4999349381913158,-0.4957709824333021,270819,270820,270823,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-04-22 09:55:00-04:00,1,18215.53,18100.0,18446.59,231.05999999999767,1.5000000000000158,-0.13442395914480215,271374,271375,271376,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-04-25 10:20:00-04:00,1,19332.14,19252.5,19491.42,159.27999999999884,-1.0062782521346059,-1.0,272206,272207,272209,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-04-29 10:15:00-04:00,1,19558.13,19465.75,19742.89,184.76000000000204,1.0703074258497391,-0.9431695172115183,272758,272759,272760,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-05-01 09:45:00-04:00,-1,19962.86,19992.25,19904.09,58.779999999998836,-1.0170125893160942,-1.136100714528754,273303,273304,273306,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2025-05-05 10:30:00-04:00,1,20028.76,19984.75,20116.78,88.0199999999968,1.5000000000000413,-0.44898886616676026,273859,273860,273867,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2025-05-06 09:45:00-04:00,1,19806.38,19779.25,19860.65,54.26000000000204,-1.0184297825285655,-1.8109104312568807,274131,274132,274134,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-05-09 11:05:00-04:00,-1,20165.62,20254.75,19987.36,178.26000000000204,0.5567710086390601,-0.11926399640974865,274970,274971,274978,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True
2025-05-16 09:50:00-04:00,-1,21443.88,21505.25,21321.15,122.73999999999796,1.4999185269675868,-0.20563793384388449,276339,276341,276343,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
2025-05-22 10:15:00-04:00,1,21257.14,21148.0,21475.42,218.27999999999884,0.3423126259849806,-0.8304929448414871,277448,277449,277452,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-05-29 09:55:00-04:00,-1,21529.08,21613.25,21360.72,168.3399999999965,1.5001188071759777,-0.34062017345846324,278778,278779,278780,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-06-05 10:25:00-04:00,-1,21794.54,21841.0,21701.63,92.91999999999825,-0.005380972879896806,-1.5650021523891626,280155,280162,280166,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2025-06-11 10:10:00-04:00,-1,22003.53,22033.25,21944.09,59.44000000000233,-1.0168236877523547,-1.0084118438761773,281259,281260,281267,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
2025-06-13 10:10:00-04:00,1,21701.17,21628.0,21847.51,146.3399999999965,-1.0068334016673501,-1.1503348366817037,281811,281812,281819,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
2025-06-18 09:40:00-04:00,-1,21973.07,22015.25,21888.71,84.36000000000058,-1.01185395922238,-1.1659554291133227,282639,282640,282641,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-06-20 11:10:00-04:00,-1,21835.04,21966.5,21572.12,262.91999999999825,0.14293321162331507,-0.6614939905674707,283159,283160,283163,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-06-24 09:55:00-04:00,1,22281.91,22259.5,22326.74,44.81999999999971,1.5002231146809915,-0.70995091477019,283695,283697,283700,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-06-30 09:55:00-04:00,-1,22824.7,22876.0,22722.09,102.59999999999854,-0.054580896686146435,-0.8343079922027267,284801,284802,284804,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2025-07-07 09:40:00-04:00,-1,22951.55,22976.25,22902.15,49.400000000001455,-0.01012145748987825,-1.0506072874493912,286086,286087,286088,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-07-08 10:35:00-04:00,-1,22926.16,22948.75,22880.98,45.18000000000029,1.5,-0.734395750332007,286362,286363,286375,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-07-15 10:15:00-04:00,-1,23190.59,23223.25,23125.26,65.31999999999971,1.5001530924678819,-0.24219228413961696,287742,287748,287751,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True
2025-07-15 11:05:00-04:00,-1,23114.44,23165.0,23013.34,101.12000000000262,-1.009889240506329,-1.0049446202531644,287759,287760,287761,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-07-16 10:30:00-04:00,-1,23027.99,23090.0,22903.96,124.0199999999968,1.5000806321561495,-0.28640541848087175,288020,288021,288030,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True
2025-07-25 10:15:00-04:00,1,23393.82,23372.5,23436.45,42.63999999999942,1.4997654784240524,-0.17917448405252162,289956,289957,289959,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-07-29 11:45:00-04:00,-1,23491.6,23532.0,23410.81,80.80000000000291,1.0241336633662996,-0.8452970297029758,290524,290525,290529,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-07-30 10:00:00-04:00,1,23470.23,23450.25,23510.19,39.95999999999913,1.5,-0.16166166166164334,290778,290780,290784,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True
2025-07-31 09:50:00-04:00,-1,23647.08,23752.5,23436.25,210.8399999999965,1.499952570669727,-0.5494213621703586,291056,291057,291058,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-08-06 10:20:00-04:00,1,23174.03,23152.75,23216.58,42.55999999999767,1.499765037594108,-0.45958646616538396,292158,292160,292168,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2025-08-07 10:45:00-04:00,-1,23590.24,23624.75,23521.23,69.0199999999968,1.4998551144596528,-0.07273254129233601,292444,292446,292449,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-08-13 10:35:00-04:00,-1,23966.38,24005.25,23888.65,77.73999999999796,1.4998713660921226,-0.17674298945199798,293549,293550,293551,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2025-08-14 11:20:00-04:00,1,23928.95,23897.25,23992.35,63.400000000001455,-1.0157728706624602,-1.544164037854877,293821,293826,293836,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-08-25 09:45:00-04:00,1,23467.38,23442.75,23516.62,49.26000000000204,1.4995939910677207,-0.7766950872919297,295746,295747,295749,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True
2025-08-25 10:20:00-04:00,1,23521.82,23468.25,23628.97,107.13999999999942,0.907690871756585,-0.052641403770762075,295752,295753,295756,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-09-03 09:50:00-04:00,-1,23416.28,23457.5,23333.84,82.44000000000233,-0.006065016982047422,-1.078845220766616,297630,297631,297634,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
2025-09-05 11:35:00-04:00,-1,23646.67,23734.25,23471.51,175.1600000000035,-0.1978762274492053,-0.520438456268564,298194,298195,298207,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2025-09-09 10:10:00-04:00,-1,23833.18,23858.25,23783.05,50.13999999999942,1.49980055843641,-0.7008376545672084,298734,298740,298742,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
2025-09-10 10:00:00-04:00,-1,23956.82,24015.5,23839.45,117.36000000000058,1.007583503749143,-0.5824812542603974,299011,299012,299016,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2025-09-16 10:05:00-04:00,-1,24307.23,24329.25,24263.19,44.04000000000087,1.5,-0.4891008174387022,300118,300119,300121,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2025-09-22 09:40:00-04:00,1,24828.79,24807.25,24871.86,43.080000000001746,1.499767873723258,-0.3384401114206396,301218,301219,301220,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-09-23 10:40:00-04:00,-1,24970.18,25010.25,24890.05,80.13999999999942,1.499875218367876,-0.12652857499375458,301496,301497,301508,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-09-24 10:00:00-04:00,-1,24835.06,24899.75,24705.68,129.37999999999738,1.5000000000000282,-0.09182253825937256,301772,301773,301776,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-09-30 09:45:00-04:00,-1,24802.6,24831.5,24744.79,57.80000000000291,1.5001730103805322,-0.12629757785471526,302874,302875,302877,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True
2025-09-30 11:25:00-04:00,1,24763.26,24721.75,24846.29,83.0199999999968,1.5001204529029832,-0.7590941941700702,302879,302891,302897,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True
2025-10-01 09:45:00-04:00,1,24773.88,24742.25,24837.14,63.26000000000204,-1.0158077774264933,-1.2292127726841533,303150,303151,303153,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
2025-10-02 09:55:00-04:00,-1,25052.54,25130.25,24897.11,155.41999999999825,-0.469180285677513,-0.7780208467378691,303429,303430,303431,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2025-10-07 11:15:00-04:00,-1,25117.45,25195.25,24961.84,155.59999999999854,1.0025706940874128,-0.10989717223649553,304273,304274,304275,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-10-15 09:45:00-04:00,-1,24978.86,25018.75,24899.08,79.77999999999884,1.5,-0.185259463524681,305910,305911,305913,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2025-10-16 10:20:00-04:00,-1,25094.37,25126.0,25031.11,63.26000000000204,-0.007903888713246654,-1.4742333227947997,306189,306193,306196,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True
2025-10-21 10:20:00-04:00,-1,25281.41,25305.0,25234.22,47.18000000000029,1.500211954217855,-0.1945739720220482,307014,307016,307024,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2025-10-23 10:10:00-04:00,1,25115.45,25017.5,25311.35,195.90000000000146,1.2595712098009095,-0.32108218478816225,307569,307570,307574,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-11-03 10:35:00-05:00,-1,26065.76,26128.5,25940.28,125.4800000000032,-1.0079693975135477,-1.0239081925406432,309509,309510,309511,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-11-05 10:20:00-05:00,1,25630.67,25508.0,25876.02,245.3399999999965,1.4082497758213293,-0.12774109399199868,310054,310055,310060,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-11-12 10:05:00-05:00,-1,25653.22,25781.25,25397.16,256.0599999999977,0.6648832304928592,-0.052956338358188686,311432,311433,311437,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-11-20 11:25:00-05:00,-1,24974.75,25113.0,24698.24,276.5,1.5000361663652746,-0.0162748643761302,313107,313108,313109,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True
2025-12-01 10:25:00-05:00,1,25320.52,25208.75,25544.05,223.54000000000087,0.8835107810682618,-0.47436700366824935,314800,314801,314807,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True
2025-12-03 11:10:00-05:00,1,25532.52,25499.5,25598.55,66.04000000000087,1.4998485766201992,-0.32616596002423665,315360,315362,315368,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-12-05 09:40:00-05:00,1,25709.46,25644.5,25839.37,129.91999999999825,1.4999230295566626,-0.5535714285714226,315900,315901,315902,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2025-12-08 10:00:00-05:00,-1,25765.14,25816.0,25663.4,101.72000000000116,1.5001966181674873,-0.2528509634290294,316180,316181,316182,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-12-15 10:05:00-05:00,-1,25233.49,25310.5,25079.46,154.0199999999968,1.5000649266329418,-0.02934683807295736,317561,317562,317563,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
