ts,direction,entry,stop,target,risk_usd,R,mae_r,kept,drift_sign,eval_ts
2024-01-23T09:40:00-05:00,short,17462.84,17493.5,17401.53,61.31999999999971,-0.008153946510110921,-1.0163078930202218,True,-1,2024-01-23T09:40:00-05:00
2024-01-24T09:55:00-05:00,short,17676.39,17696.0,17637.17,39.220000000001164,-0.01274859765425762,-1.4207037225905026,True,-1,2024-01-24T09:55:00-05:00
2024-01-29T10:00:00-05:00,long,17545.98,17529.25,17579.45,33.45999999999913,-1.0298864315600724,-1.1942618051404712,True,1,2024-01-29T10:00:00-05:00
2024-01-30T09:55:00-05:00,long,17665.07,17647.25,17700.71,35.63999999999942,-1.0280583613916952,-1.4910213243546657,True,1,2024-01-30T09:55:00-05:00
2024-02-08T09:40:00-05:00,long,17831.06,17818.75,17855.68,24.62000000000262,,,False,-1,2024-02-08T09:40:00-05:00
2024-02-08T10:30:00-05:00,long,17827.54,17807.5,17867.62,40.080000000001746,,,False,-1,2024-02-08T10:30:00-05:00
2024-02-09T09:40:00-05:00,short,17898.56,17931.0,17833.67,64.87999999999738,-1.015413070283601,-1.1001849568434072,True,-1,2024-02-09T09:40:00-05:00
2024-02-12T09:45:00-05:00,long,18022.16,18006.75,18052.97,30.81999999999971,1.499675535366697,-0.5133030499675489,True,1,2024-02-12T09:45:00-05:00
2024-02-14T10:00:00-05:00,short,17796.94,17819.5,17751.82,45.12000000000262,,,False,1,2024-02-14T10:00:00-05:00
2024-02-15T09:50:00-05:00,short,17861.28,17903.75,17776.33,84.94000000000233,-0.005886508123381096,-1.0176595243701432,True,-1,2024-02-15T09:50:00-05:00
2024-02-19T11:00:00-05:00,short,17779.99,17789.0,17761.97,18.0199999999968,-1.055493895671486,-1.055493895671486,True,-1,2024-02-19T11:00:00-05:00
2024-02-21T10:25:00-05:00,long,17473.04,17447.75,17523.62,50.580000000001746,-0.009885330170027351,-1.2767892447607654,True,1,2024-02-21T10:25:00-05:00
2024-02-23T11:25:00-05:00,short,18004.16,18055.5,17901.48,102.68000000000029,-1.0097389949357225,-1.0097389949357225,True,-1,2024-02-23T11:25:00-05:00
2024-02-27T10:00:00-05:00,short,18010.57,18027.75,17976.22,34.36000000000058,-0.01455180442374826,-1.1309662398137348,True,-1,2024-02-27T10:00:00-05:00
2024-02-27T11:55:00-05:00,short,18000.99,18025.5,17951.97,49.0199999999968,1.5000000000000742,-0.36760505915948544,True,-1,2024-02-27T11:55:00-05:00
2024-02-29T10:25:00-05:00,short,18026.41,18071.0,17937.23,89.18000000000029,1.5,-0.2599237497196705,True,-1,2024-02-29T10:25:00-05:00
2024-03-01T09:45:00-05:00,long,18110.72,18085.0,18162.16,51.44000000000233,1.4999999999999294,-0.6014774494556946,True,1,2024-03-01T09:45:00-05:00
2024-03-01T10:30:00-05:00,long,18146.84,18109.5,18221.5,74.68000000000029,1.4997321906802297,-0.08275307980718087,True,1,2024-03-01T10:30:00-05:00
2024-03-06T10:50:00-05:00,short,18066.75,18115.25,17969.76,97.0,-1.0103092783505154,-1.0670103092783505,True,-1,2024-03-06T10:50:00-05:00
2024-03-08T11:20:00-05:00,short,18273.55,18385.75,18049.15,224.40000000000146,1.4999999999999838,-0.030748663101610563,True,-1,2024-03-08T11:20:00-05:00
2024-03-11T11:10:00-04:00,long,17953.68,17897.0,18067.03,113.36000000000058,,,False,-1,2024-03-11T11:10:00-04:00
2024-03-12T10:05:00-04:00,short,18057.28,18094.0,17983.84,73.44000000000233,-1.0136165577342044,-1.1633986928104523,True,-1,2024-03-12T10:05:00-04:00
2024-03-14T10:05:00-04:00,short,18260.99,18392.0,17998.96,262.0199999999968,-0.4027173498206171,-0.618349744294324,True,-1,2024-03-14T10:05:00-04:00
2024-03-20T10:25:00-04:00,short,18288.24,18335.0,18194.73,93.5199999999968,-1.010692899914457,-1.5292985457656298,True,-1,2024-03-20T10:25:00-04:00
2024-03-21T10:15:00-04:00,short,18655.08,18668.5,18628.25,26.839999999996508,-0.018628912071537496,-1.633383010432273,True,-1,2024-03-21T10:15:00-04:00
2024-03-21T11:30:00-04:00,short,18658.68,18688.0,18600.04,58.63999999999942,-1.0170532060027286,-1.0170532060027286,True,-1,2024-03-21T11:30:00-04:00
2024-03-22T10:15:00-04:00,long,18519.33,18517.0,18523.99,4.6600000000034925,,,False,-1,2024-03-22T10:15:00-04:00
2024-03-28T10:20:00-04:00,long,18479.6,18456.75,18525.31,45.69999999999709,,,False,-1,2024-03-28T10:20:00-04:00
2024-04-01T10:20:00-04:00,long,18518.2,18481.25,18592.11,73.90000000000146,-1.0135317997293638,-1.0338294993234094,True,1,2024-04-01T10:20:00-04:00
2024-04-04T11:25:00-04:00,short,18494.32,18509.75,18463.45,30.860000000000582,-1.0324044069993512,-1.1296176279974053,True,-1,2024-04-04T11:25:00-04:00
2024-04-08T10:00:00-04:00,short,18306.9,18363.5,18193.7,113.19999999999709,-1.0088339222614844,-1.026501766784453,True,-1,2024-04-08T10:00:00-04:00
2024-04-09T11:00:00-04:00,short,18221.88,18355.5,17954.62,267.23999999999796,-0.22541535698248175,-0.6127076784912409,True,-1,2024-04-09T11:00:00-04:00
2024-04-11T10:30:00-04:00,short,18216.67,18265.75,18118.52,98.16000000000349,-1.0101874490627543,-1.0764058679706574,True,-1,2024-04-11T10:30:00-04:00
2024-04-16T09:40:00-04:00,short,17869.94,17888.0,17833.82,36.12000000000262,,,False,1,2024-04-16T09:40:00-04:00
2024-04-19T10:45:00-04:00,short,17406.95,17461.25,17298.36,108.59999999999854,1.4999079189687072,-0.28176795580109537,True,-1,2024-04-19T10:45:00-04:00
2024-04-22T10:35:00-04:00,short,17204.92,17277.75,17059.27,145.6600000000035,-1.0068653027598515,-1.0343265137992577,True,-1,2024-04-22T10:35:00-04:00
2024-04-25T10:30:00-04:00,long,17394.46,17329.0,17525.38,130.91999999999825,1.5000000000000278,-0.8052245646196124,True,1,2024-04-25T10:30:00-04:00
2024-04-29T10:30:00-04:00,short,17906.77,17949.5,17821.31,85.45999999999913,0.7313362976831341,-0.5787502925345148,True,-1,2024-04-29T10:30:00-04:00
2024-04-30T09:50:00-04:00,long,17858.38,17823.5,17928.13,69.76000000000204,-0.0071674311926603895,-1.0573394495412827,True,1,2024-04-30T09:50:00-04:00
2024-05-08T11:15:00-04:00,long,18183.57,18151.0,18248.7,65.13999999999942,-1.0153515505066013,-1.284003684372124,True,1,2024-05-08T11:15:00-04:00
2024-05-09T10:00:00-04:00,short,18163.68,18204.5,18082.04,81.63999999999942,-1.012248897599216,-1.091866731994121,True,-1,2024-05-09T10:00:00-04:00
2024-05-10T10:40:00-04:00,short,18249.58,18294.75,18159.25,90.33999999999651,0.6392517157405605,-0.2970998450298599,True,-1,2024-05-10T10:40:00-04:00
2024-05-13T09:55:00-04:00,short,18278.1,18336.75,18160.79,117.30000000000291,-0.023870417732334535,-0.569479965899414,True,-1,2024-05-13T09:55:00-04:00
2024-05-14T09:55:00-04:00,long,18293.39,18265.0,18350.16,56.779999999998836,1.4998238816484961,-0.6741810496653684,True,1,2024-05-14T09:55:00-04:00
2024-05-17T09:40:00-04:00,short,18657.09,18675.75,18619.78,37.31999999999971,,,False,1,2024-05-17T09:40:00-04:00
2024-05-21T11:35:00-04:00,long,18746.99,18737.75,18765.48,18.4800000000032,-1.0541125541125447,-1.6764069264068093,True,1,2024-05-21T11:35:00-04:00
2024-05-23T10:10:00-04:00,short,18888.17,18945.75,18773.01,115.16000000000349,1.4999999999999685,-0.7872525182355049,True,-1,2024-05-23T10:10:00-04:00
2024-05-24T10:00:00-04:00,short,18769.1,18777.75,18751.8,17.30000000000291,,,False,1,2024-05-24T10:00:00-04:00
2024-05-29T10:20:00-04:00,long,18823.93,18781.25,18909.29,85.36000000000058,0.8347000937207065,-0.2092314901593306,True,1,2024-05-29T10:20:00-04:00
2024-05-30T09:45:00-04:00,short,18746.11,18773.75,18690.84,55.279999999998836,1.499819102749667,-0.2945007235889866,True,-1,2024-05-30T09:45:00-04:00
2024-06-03T10:15:00-04:00,short,18704.18,18756.0,18600.55,103.63999999999942,1.4999035121574837,-0.11231184870705792,True,-1,2024-06-03T10:15:00-04:00
2024-06-04T10:30:00-04:00,short,18633.61,18664.5,18571.82,61.779999999998836,1.5001618646811596,-0.6843638718031666,True,-1,2024-06-04T10:30:00-04:00
2024-06-06T10:35:00-04:00,short,19097.6,19115.5,19061.8,35.80000000000291,1.4999999999998983,-0.4972067039106554,True,-1,2024-06-06T10:35:00-04:00
2024-06-07T11:00:00-04:00,long,19060.97,19027.0,19128.91,67.94000000000233,-1.014718869590815,-1.125110391521927,True,1,2024-06-07T11:00:00-04:00
2024-06-13T10:30:00-04:00,short,19577.52,19645.25,19442.05,135.45999999999913,0.43739849402037784,-0.4647866528864575,True,-1,2024-06-13T10:30:00-04:00
2024-06-14T10:35:00-04:00,long,19583.12,19556.75,19635.85,52.73999999999796,1.4998103905954039,-0.7440273037542563,True,1,2024-06-14T10:35:00-04:00
2024-06-17T10:05:00-04:00,short,19694.25,19710.25,19662.26,32.0,,,False,1,2024-06-17T10:05:00-04:00
2024-06-19T10:45:00-04:00,short,20237.72,20248.25,20216.64,21.05999999999767,-1.0474833808167194,-1.0,True,-1,2024-06-19T10:45:00-04:00
2024-06-20T09:40:00-04:00,short,20236.16,20255.25,20197.97,38.18000000000029,-1.0261917234154005,-1.3273965426925067,True,-1,2024-06-20T09:40:00-04:00
2024-06-25T09:40:00-04:00,short,19823.03,19846.5,19776.1,46.94000000000233,-1.0213037920749883,-1.074563272262459,True,-1,2024-06-25T09:40:00-04:00
2024-06-26T10:25:00-04:00,long,19965.88,19920.25,20057.12,91.26000000000204,-1.0109577032653954,-1.1808021038790228,True,1,2024-06-26T10:25:00-04:00
2024-06-28T11:00:00-04:00,long,20097.32,20038.75,20214.46,117.13999999999942,-1.0085367935803313,-1.1067099197541408,True,1,2024-06-28T11:00:00-04:00
2024-07-08T09:50:00-04:00,short,20629.7,20645.25,20598.59,31.099999999998545,,,False,1,2024-07-08T09:50:00-04:00
2024-07-10T11:30:00-04:00,short,20751.76,20797.0,20661.28,90.4800000000032,,,False,1,2024-07-10T11:30:00-04:00
2024-07-11T11:05:00-04:00,short,20633.06,20679.5,20540.16,92.87999999999738,1.5002153316107243,-0.3109388458225473,True,-1,2024-07-11T11:05:00-04:00
2024-07-18T10:00:00-04:00,short,20083.04,20149.75,19949.63,133.41999999999825,1.499925048718345,-0.3591665417478555,True,-1,2024-07-18T10:00:00-04:00
2024-07-23T11:10:00-04:00,short,20012.56,20048.25,19941.19,71.37999999999738,,,False,1,2024-07-23T11:10:00-04:00
2024-07-26T09:55:00-04:00,short,19118.42,19146.0,19063.27,55.16000000000349,-1.0181290790427835,-1.7251631617113392,True,-1,2024-07-26T09:55:00-04:00
2024-07-30T10:05:00-04:00,short,19213.89,19267.5,19106.67,107.22000000000116,1.5,-0.5803021824286559,True,-1,2024-07-30T10:05:00-04:00
2024-08-01T10:05:00-04:00,long,19590.18,19504.5,19761.55,171.36000000000058,-1.0058356676003735,-1.0962885154061621,True,1,2024-08-01T10:05:00-04:00
2024-08-02T09:45:00-04:00,long,18608.96,18541.5,18743.87,134.91999999999825,-1.0074117995849394,-1.7782389564186285,True,1,2024-08-02T09:45:00-04:00
2024-08-05T10:10:00-04:00,long,17947.59,17858.0,18126.77,179.1800000000003,-1.0055809800200914,-1.022323920080366,True,1,2024-08-05T10:10:00-04:00
2024-08-06T10:15:00-04:00,long,18165.3,18101.75,18292.41,127.09999999999854,1.500078678206153,-0.59480723839496,True,1,2024-08-06T10:15:00-04:00
2024-08-08T10:55:00-04:00,long,18387.3,18362.75,18436.4,49.099999999998545,-0.01018329938900231,-1.0814663951120187,True,1,2024-08-08T10:55:00-04:00
2024-08-09T10:30:00-04:00,long,18454.29,18426.5,18509.87,55.580000000001746,1.4999999999999345,-0.6491543720762974,True,1,2024-08-09T10:30:00-04:00
2024-08-12T10:05:00-04:00,short,18636.43,18673.0,18563.28,73.13999999999942,-1.0136724090784797,-1.2802843861088347,True,-1,2024-08-12T10:05:00-04:00
2024-08-16T10:25:00-04:00,long,19566.28,19525.25,19648.35,82.05999999999767,-1.0121862052156962,-1.4387033877650623,True,1,2024-08-16T10:25:00-04:00
2024-08-19T09:40:00-04:00,short,19591.85,19632.25,19511.05,80.80000000000291,-0.006188118811880972,-1.0185643564356428,True,-1,2024-08-19T09:40:00-04:00
2024-08-20T10:10:00-04:00,long,19846.36,19811.75,19915.58,69.22000000000116,-1.0144466917075987,-1.1300202253683884,True,1,2024-08-20T10:10:00-04:00
2024-08-22T10:20:00-04:00,short,19905.53,19986.25,19744.09,161.44000000000233,1.4999999999999774,-0.327923686818642,True,-1,2024-08-22T10:20:00-04:00
2024-08-23T11:15:00-04:00,short,19766.44,19854.25,19590.81,175.62000000000262,,,False,1,2024-08-23T11:15:00-04:00
2024-08-29T09:50:00-04:00,long,19561.48,19477.75,19728.93,167.45999999999913,0.6509017078705397,-0.3670130180341541,True,1,2024-08-29T09:50:00-04:00
2024-08-30T10:25:00-04:00,long,19542.33,19515.0,19596.99,54.66000000000349,,,False,-1,2024-08-30T10:25:00-04:00
2024-09-02T10:30:00-04:00,short,19630.08,19638.25,19613.73,16.339999999996508,-1.0611995104039298,-1.7649938800491232,True,-1,2024-09-02T10:30:00-04:00
2024-09-04T10:00:00-04:00,long,18893.2,18859.5,18960.59,67.40000000000146,,,False,-1,2024-09-04T10:00:00-04:00
2024-09-09T10:55:00-04:00,short,18577.47,18641.5,18449.41,128.05999999999767,-0.0039044198032173183,-1.0468530376386078,True,-1,2024-09-09T10:55:00-04:00
2024-09-10T10:25:00-04:00,short,18779.23,18822.25,18693.19,86.04000000000087,1.5,-0.23291492329150013,True,-1,2024-09-10T10:25:00-04:00
2024-09-12T11:25:00-04:00,long,19296.81,19258.75,19372.93,76.12000000000262,-1.013137151865475,-1.3284287966368777,True,1,2024-09-12T11:25:00-04:00
2024-09-13T10:00:00-04:00,long,19424.88,19397.75,19479.15,54.26000000000204,1.5001842978252562,-0.39181717655733944,True,1,2024-09-13T10:00:00-04:00
2024-09-13T10:25:00-04:00,long,19488.33,19413.75,19637.48,149.1600000000035,-1.0067042102440331,-1.0067042102440331,True,1,2024-09-13T10:25:00-04:00
2024-09-16T10:25:00-04:00,long,19390.3,19325.75,19519.4,129.09999999999854,,,False,-1,2024-09-16T10:25:00-04:00
2024-09-17T10:05:00-04:00,short,19567.19,19594.25,19513.07,54.12000000000262,-0.009238728750923464,-1.5450849963044822,True,-1,2024-09-17T10:05:00-04:00
2024-09-18T10:40:00-04:00,short,19708.1,19737.0,19650.29,57.80000000000291,1.5001730103805322,-0.5674740484429284,True,-1,2024-09-18T10:40:00-04:00
2024-09-23T09:45:00-04:00,short,20067.67,20086.25,20030.52,37.16000000000349,-0.013455328310009507,-1.0672766415500474,True,-1,2024-09-23T09:45:00-04:00
2024-09-24T10:55:00-04:00,short,20070.95,20124.25,19964.35,106.59999999999854,-1.0093808630393997,-1.0093808630393997,True,-1,2024-09-24T10:55:00-04:00
2024-09-26T10:35:00-04:00,short,20357.52,20412.25,20248.07,109.45999999999913,1.4999086424264718,-0.15951032340580365,True,-1,2024-09-26T10:35:00-04:00
2024-09-27T09:45:00-04:00,short,20359.61,20388.0,20302.84,56.779999999998836,1.4998238816484961,-0.5949277914758635,True,-1,2024-09-27T09:45:00-04:00
2024-09-27T10:35:00-04:00,short,20319.95,20347.75,20264.34,55.599999999998545,1.5001798561151445,-0.49640287769782854,True,-1,2024-09-27T10:35:00-04:00
2024-09-30T10:00:00-04:00,long,20197.67,20167.0,20259.01,61.33999999999651,-1.0163025758069784,-1.114118030648849,True,1,2024-09-30T10:00:00-04:00
2024-09-30T11:35:00-04:00,long,20189.42,20162.25,20243.75,54.33999999999651,1.4998159735002803,-0.8159735001840147,True,1,2024-09-30T11:35:00-04:00
2024-10-03T10:40:00-04:00,long,19932.22,19894.25,20008.17,75.94000000000233,1.5001316829074895,-0.5193573874111288,True,1,2024-10-03T10:40:00-04:00
2024-10-04T11:00:00-04:00,short,20128.82,20229.25,19927.96,200.86000000000058,-0.4125261376082861,-0.5320123469082957,True,-1,2024-10-04T11:00:00-04:00
2024-10-07T10:40:00-04:00,long,20151.86,20110.5,20234.57,82.72000000000116,-1.0120889748549322,-1.0664893617021267,True,1,2024-10-07T10:40:00-04:00
2024-10-11T09:45:00-04:00,short,20338.84,20365.25,20286.0,52.81999999999971,,,False,1,2024-10-11T09:45:00-04:00
2024-10-18T09:40:00-04:00,short,20457.79,20506.0,20361.37,96.41999999999825,-1.0103712922630161,-1.0985272764986536,True,-1,2024-10-18T09:40:00-04:00
2024-10-18T11:00:00-04:00,short,20482.25,20504.25,20438.26,44.0,,,False,1,2024-10-18T11:00:00-04:00
2024-10-21T10:35:00-04:00,long,20465.48,20422.25,20551.93,86.45999999999913,-1.0115660421003934,-1.1561415683553105,True,1,2024-10-21T10:35:00-04:00
2024-10-22T09:50:00-04:00,long,20436.73,20369.0,20572.2,135.45999999999913,1.339878931049765,-0.16949653034105475,True,1,2024-10-22T09:50:00-04:00
2024-10-24T09:40:00-04:00,short,20355.22,20398.5,20268.67,86.55999999999767,1.4998844731978425,-0.5378927911275292,True,-1,2024-10-24T09:40:00-04:00
2024-10-29T09:45:00-04:00,short,20496.7,20527.0,20436.09,60.599999999998545,-1.0165016501650168,-1.5033003300330154,True,-1,2024-10-29T09:45:00-04:00
2024-11-08T09:40:00-05:00,long,21201.29,21174.5,21254.87,53.580000000001746,-1.0186636804777895,-1.1213139231056324,True,1,2024-11-08T09:40:00-05:00
2024-11-11T10:30:00-05:00,short,21204.82,21284.25,21045.96,158.86000000000058,0.774266649880395,-0.4964119350371415,True,-1,2024-11-11T10:30:00-05:00
2024-11-12T10:00:00-05:00,long,21204.22,21181.0,21250.67,46.44000000000233,-1.0215331610680438,-1.0645994832041312,True,1,2024-11-12T10:00:00-05:00
2024-11-13T11:40:00-05:00,long,21114.77,21094.5,21155.32,40.54000000000087,,,False,-1,2024-11-13T11:40:00-05:00
2024-11-21T10:15:00-05:00,short,20691.89,20786.5,20502.66,189.22000000000116,-0.0026424268047774424,-1.01056970721911,True,-1,2024-11-21T10:15:00-05:00
2024-11-22T10:40:00-05:00,short,20834.42,20837.5,20828.26,6.1600000000034925,,,False,1,2024-11-22T10:40:00-05:00
2024-12-04T09:45:00-05:00,short,21414.63,21437.25,21369.38,45.23999999999796,-1.022104332449161,-1.1768346595932881,True,-1,2024-12-04T09:45:00-05:00
2024-12-05T11:15:00-05:00,short,21527.83,21552.0,21479.48,48.33999999999651,-1.02068680182044,-1.1551510136533003,True,-1,2024-12-05T11:15:00-05:00
2024-12-09T10:15:00-05:00,long,21603.85,21582.25,21647.05,43.19999999999709,,,False,-1,2024-12-09T10:15:00-05:00
2024-12-10T11:15:00-05:00,short,21500.36,21529.5,21442.07,58.279999999998836,1.5001715854495887,-0.38229238160602746,True,-1,2024-12-10T11:15:00-05:00
2024-12-12T10:15:00-05:00,short,21666.46,21688.75,21621.88,44.580000000001746,-1.0224315836698061,-1.0560789591745154,True,-1,2024-12-12T10:15:00-05:00
2024-12-13T10:50:00-05:00,short,21773.11,21829.75,21659.84,113.27999999999884,0.2184851694915277,-0.7528248587570596,True,-1,2024-12-13T10:50:00-05:00
2024-12-19T10:10:00-05:00,short,21582.78,21647.5,21453.34,129.44000000000233,1.499999999999972,-0.8532138442521658,True,-1,2024-12-19T10:10:00-05:00
2024-12-20T09:45:00-05:00,long,21223.05,21183.75,21301.65,78.59999999999854,-1.0127226463104329,-1.5916030534351255,True,1,2024-12-20T09:45:00-05:00
2024-12-31T09:45:00-05:00,short,21442.67,21489.0,21350.01,92.66000000000349,1.4999999999999607,-0.35786747248005873,True,-1,2024-12-31T09:45:00-05:00
2025-01-02T09:50:00-05:00,short,21312.0,21373.5,21189.0,123.0,-1.008130081300813,-1.1382113821138211,True,-1,2025-01-02T09:50:00-05:00
2025-01-07T09:45:00-05:00,short,21771.33,21806.5,21700.99,70.33999999999651,1.5000000000000517,-0.6730167756610586,True,-1,2025-01-07T09:45:00-05:00
2025-01-07T10:20:00-05:00,short,21601.73,21770.25,21264.68,337.0400000000009,0.9531509613102278,-0.20632565867553018,True,-1,2025-01-07T10:20:00-05:00
2025-01-14T10:10:00-05:00,short,21086.67,21091.0,21078.01,8.660000000003492,-1.1154734411084986,-1.6351039260967415,True,-1,2025-01-14T10:10:00-05:00
2025-01-16T09:40:00-05:00,short,21468.79,21500.75,21404.86,63.919999999998254,1.500156445556978,-0.16301627033789953,True,-1,2025-01-16T09:40:00-05:00
2025-01-16T09:55:00-05:00,short,21403.46,21474.5,21261.37,142.08000000000175,-1.0070382882882882,-1.003519144144144,True,-1,2025-01-16T09:55:00-05:00
2025-01-21T09:50:00-05:00,short,21648.84,21718.75,21509.0,139.8199999999997,-0.0035760263195536712,-1.0035760263195537,True,-1,2025-01-21T09:50:00-05:00
2025-01-23T12:00:00-05:00,long,21925.03,21896.25,21982.6,57.55999999999767,1.500173731758201,-0.8610145934676803,True,1,2025-01-23T12:00:00-05:00
2025-01-27T10:15:00-05:00,long,21266.09,21108.5,21581.27,315.1800000000003,-0.5970556507392605,-0.8080461958246083,True,1,2025-01-27T10:15:00-05:00
2025-01-30T10:00:00-05:00,long,21640.64,21596.25,21729.42,88.77999999999884,,,False,-1,2025-01-30T10:00:00-05:00
2025-02-05T09:55:00-05:00,long,21541.36,21518.5,21587.06,45.720000000001164,1.4995625546806552,-0.35476815398076883,True,1,2025-02-05T09:55:00-05:00
2025-02-05T11:15:00-05:00,long,21573.39,21509.75,21700.66,127.27999999999884,1.4999214330609805,-0.16719044626020607,True,1,2025-02-05T11:15:00-05:00
2025-02-06T09:55:00-05:00,long,21792.26,21749.0,21878.79,86.5199999999968,-0.005779010633379822,-1.161812297734634,True,1,2025-02-06T09:55:00-05:00
2025-02-07T10:20:00-05:00,short,21761.2,21947.0,21389.59,371.59999999999854,0.8904736275565198,-0.23035522066738126,True,-1,2025-02-07T10:20:00-05:00
2025-02-12T10:40:00-05:00,long,21720.61,21667.25,21827.34,106.72000000000116,-1.0093703148425786,-1.0749625187406289,True,1,2025-02-12T10:40:00-05:00
2025-02-14T10:00:00-05:00,long,22106.16,22094.25,22129.98,23.81999999999971,1.5,-0.6011754827875686,True,1,2025-02-14T10:00:00-05:00
2025-02-14T10:15:00-05:00,long,22133.98,22098.5,22204.93,70.95999999999913,-0.0070462232243518885,-1.1832018038331478,True,1,2025-02-14T10:15:00-05:00
2025-02-17T10:25:00-05:00,short,22227.28,22253.25,22175.35,51.94000000000233,-0.306892568348125,-0.9422410473623437,True,-1,2025-02-17T10:25:00-05:00
2025-02-18T09:55:00-05:00,short,22206.18,22257.75,22103.04,103.13999999999942,0.9016870273414828,-0.3600930773705607,True,-1,2025-02-18T09:55:00-05:00
2025-02-28T11:15:00-05:00,long,20653.75,20553.5,20854.25,200.5,-1.0049875311720697,-1.0299251870324189,True,1,2025-02-28T11:15:00-05:00
2025-03-03T10:30:00-05:00,short,20974.44,21101.75,20719.81,254.62000000000262,1.5000392742125315,-0.11633021757914663,True,-1,2025-03-03T10:30:00-05:00
2025-03-05T10:15:00-05:00,long,20375.98,20269.75,20588.43,212.45999999999913,,,False,-1,2025-03-05T10:15:00-05:00
2025-03-06T10:25:00-05:00,long,20423.53,20355.5,20559.6,136.05999999999767,-0.0036748493311774544,-1.01469939732471,True,1,2025-03-06T10:25:00-05:00
2025-03-11T10:00:00-04:00,long,19434.21,19385.25,19532.14,97.91999999999825,-1.0102124183006538,-1.6535947712418417,True,1,2025-03-11T10:00:00-04:00
2025-03-11T11:05:00-04:00,short,19469.77,19614.5,19180.32,289.4599999999991,-0.0017273543840253813,-1.0034547087680508,True,-1,2025-03-11T11:05:00-04:00
2025-03-12T11:25:00-04:00,short,19521.32,19570.0,19423.97,97.36000000000058,-1.0102711585866886,-1.3235414954806883,True,-1,2025-03-12T11:25:00-04:00
2025-03-13T10:15:00-04:00,short,19509.26,19577.5,19372.78,136.4800000000032,1.4999999999999734,-0.8900937866354071,True,-1,2025-03-13T10:15:00-04:00
2025-03-17T11:20:00-04:00,short,19731.99,19799.5,19596.96,135.0199999999968,,,False,1,2025-03-17T11:20:00-04:00
2025-03-19T09:45:00-04:00,short,19577.51,19611.5,19509.53,67.9800000000032,-1.0147102088849655,-1.639894086495998,True,-1,2025-03-19T09:45:00-04:00
2025-03-21T11:15:00-04:00,long,19727.34,19662.5,19857.02,129.6800000000003,1.5,-0.741671807526219,True,1,2025-03-21T11:15:00-04:00
2025-03-25T09:55:00-04:00,short,20407.16,20429.5,20362.48,44.68000000000029,,,False,1,2025-03-25T09:55:00-04:00
2025-03-27T10:20:00-04:00,long,20051.88,19999.75,20156.12,104.26000000000204,1.4998081718779583,-0.07922501438712715,True,1,2025-03-27T10:20:00-04:00
2025-03-31T11:30:00-04:00,long,19181.49,19113.25,19317.98,136.4800000000032,1.5000732708088713,-0.2709554513482,True,1,2025-03-31T11:30:00-04:00
2025-04-01T10:00:00-04:00,long,19368.2,19347.0,19410.6,42.400000000001455,-1.0235849056603765,-1.0,True,1,2025-04-01T10:00:00-04:00
2025-04-01T10:30:00-04:00,short,19368.0,19434.0,19236.0,132.0,-1.0075757575757576,-1.0303030303030303,True,-1,2025-04-01T10:30:00-04:00
2025-04-02T10:10:00-04:00,long,19504.34,19316.0,19881.01,376.6800000000003,1.499973452267171,-0.06950196453222966,True,1,2025-04-02T10:10:00-04:00
2025-04-07T09:45:00-04:00,short,16908.97,17066.0,16594.91,314.0599999999977,-1.0031841049480992,-1.1416926701904104,True,-1,2025-04-07T09:45:00-04:00
2025-04-09T09:45:00-04:00,long,17329.7,17159.5,17670.08,340.40000000000146,1.4999412455934182,-0.7267920094007062,True,1,2025-04-09T09:45:00-04:00
2025-04-11T10:45:00-04:00,short,18536.08,18626.25,18355.75,180.3399999999965,,,False,1,2025-04-11T10:45:00-04:00
2025-04-14T10:00:00-04:00,short,19070.17,19194.25,18822.02,248.1600000000035,1.4999597034171273,-0.9899258542875565,True,-1,2025-04-14T10:00:00-04:00
2025-04-16T11:45:00-04:00,long,18628.16,18595.0,18694.49,66.31999999999971,-1.015078407720145,-1.0226176115802172,True,1,2025-04-16T11:45:00-04:00
2025-04-17T09:50:00-04:00,short,18470.4,18547.25,18316.71,153.6999999999971,1.4999349381913158,-0.4957709824333021,True,-1,2025-04-17T09:50:00-04:00
2025-04-22T09:55:00-04:00,long,18215.53,18100.0,18446.59,231.05999999999767,1.5000000000000158,-0.13442395914480215,True,1,2025-04-22T09:55:00-04:00
2025-04-25T10:20:00-04:00,long,19332.14,19252.5,19491.42,159.27999999999884,-1.0062782521346059,-1.0,True,1,2025-04-25T10:20:00-04:00
2025-04-29T10:15:00-04:00,long,19558.13,19465.75,19742.89,184.76000000000204,1.0703074258497391,-0.9431695172115183,True,1,2025-04-29T10:15:00-04:00
2025-05-01T09:45:00-04:00,short,19962.86,19992.25,19904.09,58.779999999998836,-1.0170125893160942,-1.136100714528754,True,-1,2025-05-01T09:45:00-04:00
2025-05-01T10:05:00-04:00,short,19921.45,19996.75,19770.85,150.59999999999854,-1.0066401062416999,-1.102921646746349,True,-1,2025-05-01T10:05:00-04:00
2025-05-05T10:30:00-04:00,long,20028.76,19984.75,20116.78,88.0199999999968,1.5000000000000413,-0.44898886616676026,True,1,2025-05-05T10:30:00-04:00
2025-05-06T09:45:00-04:00,long,19806.38,19779.25,19860.65,54.26000000000204,-1.0184297825285655,-1.8109104312568807,True,1,2025-05-06T09:45:00-04:00
